dimension,group,cells,median,mean,p95,top_5pct_fraction,top_1pct_fraction,top_5pct_enrichment,top_1pct_enrichment
region,Human A43,39038,0.6288687,0.622539,0.7400224089622498,0.06959885240022542,0.011347917413801936,1.3919770480045084,1.1347917413801936
region,Human HTHtub,11007,0.6333577,0.6280214,0.743222689628601,0.07549741073862087,0.014445352957209048,1.5099482147724175,1.4445352957209048
region,Human A1C,30183,0.6231597,0.61838114,0.7420723795890808,0.07073518205612431,0.014213298876851207,1.414703641122486,1.4213298876851206
region,Human S1C,35462,0.62013274,0.6141294,0.7329820722341537,0.0571033782640573,0.009587727708533078,1.1420675652811458,0.9587727708533078
region,Human A24,28504,0.6292787,0.6216731,0.7359795928001404,0.06251754139769856,0.009823182711198428,1.2503508279539712,0.9823182711198428
region,Human HTHso,9544,0.6947684,0.68744487,0.7984358191490173,0.2990360435875943,0.09105196982397318,5.980720871751886,9.105196982397318
region,Human CA2U-CA3U,11276,0.6378547,0.6366312,0.7279706746339798,0.04815537424618659,0.006119191202554097,0.9631074849237318,0.6119191202554097
region,Human A44-A45,35704,0.6211575,0.61153305,0.7448042452335357,0.07940286802599149,0.014788259018597356,1.5880573605198296,1.4788259018597356
region,Human HTHpo,13257,0.61542565,0.61257017,0.7332851886749266,0.05589499886852229,0.01040959493097986,1.1178999773704457,1.040959493097986
region,Human A25,35104,0.61834455,0.60935926,0.7275597214698791,0.04762989972652689,0.007093208751139471,0.9525979945305377,0.7093208751139471
region,Human Cla,27929,0.5937752,0.58948326,0.7224286556243896,0.04117583873393247,0.008593218518385907,0.8235167746786494,0.8593218518385907
region,Human AON,29263,0.6035621,0.5934356,0.7339289426803588,0.05860643132966545,0.010183508184396678,1.1721286265933089,1.0183508184396677
region,Human A13,32640,0.60271144,0.5870101,0.7262432366609574,0.04534313725490196,0.007720588235294118,0.9068627450980391,0.7720588235294118
region,Human A40,36003,0.6162245,0.6067792,0.7389667153358459,0.06713329444768491,0.013248895925339555,1.3426658889536982,1.3248895925339554
region,Human FI,32611,0.622549,0.6156351,0.7345329225063324,0.0596731164331054,0.008739382416975867,1.1934623286621078,0.8739382416975867
region,Human A14,13475,0.65629506,0.6457794,0.748164051771164,0.09840445269016698,0.013432282003710575,1.9680890538033395,1.3432282003710576
region,Human CA1R-CA2R,9696,0.6656542,0.6640462,0.7656051516532898,0.149236798679868,0.0297029702970297,2.9847359735973598,2.9702970297029703
region,Human Pro,25291,0.6139601,0.6080865,0.7359806299209595,0.0612075441856787,0.011782847653315408,1.224150883713574,1.1782847653315407
region,Human A32,22759,0.58894384,0.55570626,0.7329396307468414,0.05619754822268114,0.008392284371018058,1.1239509644536227,0.8392284371018058
region,Human V1C,30612,0.6173476,0.606369,0.7611535280942917,0.1034561609826212,0.031229583169998694,2.0691232196524236,3.122958316999869
region,Human CoA,8302,0.6882497,0.6835063,0.7933119177818299,0.2558419657913756,0.07612623464225488,5.116839315827511,7.6126234642254875
