dataset,source_label,group,group_normalized,gene,n_cells,pct_expressing,mean_expression
HBCA non-neuronal,tissue,cerebral cortex,cerebral cortex,ADORA2A,148874,0.5964775582035816,0.006387952249497175
HBCA non-neuronal,tissue,cerebral cortex,cerebral cortex,ADORA2B,148874,5.589290272310813,0.07005252689123154
HBCA non-neuronal,tissue,cerebral cortex,cerebral cortex,ADORA3,148874,0.006717089619409702,6.717089854646474e-05
HBCA non-neuronal,tissue,cerebral nuclei,cerebral nuclei,ADORA1,150926,15.952851066085366,0.22117461264133453
HBCA non-neuronal,tissue,cerebral nuclei,cerebral nuclei,ADORA2A,150926,0.7632879689384201,0.008149689063429832
HBCA non-neuronal,tissue,cerebral nuclei,cerebral nuclei,ADORA2B,150926,2.500563189907637,0.03198918700218201
HBCA non-neuronal,tissue,cerebral nuclei,cerebral nuclei,ADORA3,150926,0.01788956177199422,0.00018552137771621346
HBCA non-neuronal,tissue,hippocampal formation,hippocampal formation,ADORA1,109980,16.523004182578653,0.20789234340190887
HBCA non-neuronal,tissue,hippocampal formation,hippocampal formation,ADORA2A,109980,0.641025641025641,0.0067830514162778854
HBCA non-neuronal,tissue,hippocampal formation,hippocampal formation,ADORA2B,109980,3.4751773049645394,0.04120749235153198
HBCA non-neuronal,tissue,hippocampal formation,hippocampal formation,ADORA3,109980,0.014548099654482633,0.00014548099716193974
HBCA non-neuronal,tissue,hypothalamus,hypothalamus,ADORA1,24191,16.679756934397087,0.21421189606189728
HBCA non-neuronal,tissue,hypothalamus,hypothalamus,ADORA2A,24191,0.669670538630069,0.006862055975943804
HBCA non-neuronal,tissue,hypothalamus,hypothalamus,ADORA2B,24191,2.3810508040180234,0.029225744307041168
HBCA non-neuronal,tissue,hypothalamus,hypothalamus,ADORA3,24191,0.01653507502790294,0.00016535074973944575
HBCA non-neuronal,tissue,midbrain,midbrain,ADORA1,121456,21.762613621393754,0.29385125637054443
HBCA non-neuronal,tissue,midbrain,midbrain,ADORA2A,121456,0.6562047161111844,0.0069984192959964275
HBCA non-neuronal,tissue,midbrain,midbrain,ADORA2B,121456,0.7780595441970755,0.00856277160346508
HBCA non-neuronal,tissue,midbrain,midbrain,ADORA3,121456,0.013173494928204452,0.00013173495244700462
HBCA non-neuronal,tissue,myelencephalon,myelencephalon,ADORA1,38135,10.607053887504916,0.12804509699344635
HBCA non-neuronal,tissue,myelencephalon,myelencephalon,ADORA2A,38135,0.4641405532974957,0.0049298545345664024
HBCA non-neuronal,tissue,myelencephalon,myelencephalon,ADORA2B,38135,0.752589484725318,0.008207683451473713
HBCA non-neuronal,tissue,myelencephalon,myelencephalon,ADORA3,38135,0.007866789038940605,7.866789383115247e-05
HBCA non-neuronal,tissue,pons,pons,ADORA1,97127,15.522975073872352,0.1941375732421875
HBCA non-neuronal,tissue,pons,pons,ADORA2A,97127,0.5724463846304323,0.00611570430919528
HBCA non-neuronal,tissue,pons,pons,ADORA2B,97127,0.5858309224005683,0.006311324425041676
HBCA non-neuronal,tissue,pons,pons,ADORA3,97127,0.010295798284720005,0.00010295797983417287
HBCA non-neuronal,tissue,spinal cord,spinal cord,ADORA1,18152,11.849933891582195,0.14136183261871338
HBCA non-neuronal,tissue,spinal cord,spinal cord,ADORA2A,18152,0.6665932128691053,0.006941383704543114
HBCA non-neuronal,tissue,spinal cord,spinal cord,ADORA2B,18152,0.5178492728074042,0.005619215313345194
HBCA non-neuronal,tissue,spinal cord,spinal cord,ADORA3,18152,0.01652710445130013,0.00016527104889973998
HBCA non-neuronal,tissue,thalamic complex,thalamic complex,ADORA1,130419,17.265122413145324,0.22841763496398926
HBCA non-neuronal,tissue,thalamic complex,thalamic complex,ADORA2A,130419,0.7153865617739746,0.007859284058213234
HBCA non-neuronal,tissue,thalamic complex,thalamic complex,ADORA2B,130419,0.8687384506858664,0.009891197085380554
HBCA non-neuronal,tissue,thalamic complex,thalamic complex,ADORA3,130419,0.00460055666735675,4.600556712830439e-05
Tabula Sapiens,broad_cell_class,adventitial cell,adventitial cell,ADORA1,1045,0.7655502392344498,0.0029685867484658957
Tabula Sapiens,broad_cell_class,adventitial cell,adventitial cell,ADORA2A,1045,0.19138755980861244,7.934324457892217e-06
Tabula Sapiens,broad_cell_class,adventitial cell,adventitial cell,ADORA2B,1045,0.6698564593301436,0.005423619877547026
Tabula Sapiens,broad_cell_class,adventitial cell,adventitial cell,ADORA3,1045,0.3827751196172249,0.0013755779946222901
Tabula Sapiens,broad_cell_class,cardiac endothelial cell,cardiac endothelial cell,ADORA1,10092,0.7827982560443916,0.007910951040685177
Tabula Sapiens,broad_cell_class,cardiac endothelial cell,cardiac endothelial cell,ADORA2A,10092,0.04954419342053111,0.00019659311510622501
Tabula Sapiens,broad_cell_class,cardiac endothelial cell,cardiac endothelial cell,ADORA2B,10092,0.3765358699960365,0.0026314861606806517
Tabula Sapiens,broad_cell_class,cardiac endothelial cell,cardiac endothelial cell,ADORA3,10092,0.24772096710265556,0.002164492616429925
Tabula Sapiens,broad_cell_class,ciliated epithelial cell,ciliated epithelial cell,ADORA1,2242,0.22301516503122212,0.0008682135376147926
Tabula Sapiens,broad_cell_class,ciliated epithelial cell,ciliated epithelial cell,ADORA2A,2242,0.04460303300624443,0.00013503758236765862
Tabula Sapiens,broad_cell_class,ciliated epithelial cell,ciliated epithelial cell,ADORA2B,2242,14.362176628010706,0.06761441379785538
Tabula Sapiens,broad_cell_class,ciliated epithelial cell,ciliated epithelial cell,ADORA3,2242,0.04460303300624443,0.0002454808563925326
Tabula Sapiens,broad_cell_class,conjunctival epithelial cell,conjunctival epithelial cell,ADORA1,11087,0.1262740146117074,0.0007864089566282928
Tabula Sapiens,broad_cell_class,conjunctival epithelial cell,conjunctival epithelial cell,ADORA2A,11087,0.036078289889059256,0.00024028209736570716
Tabula Sapiens,broad_cell_class,conjunctival epithelial cell,conjunctival epithelial cell,ADORA2B,11087,18.868945611977992,0.11738232523202896
Tabula Sapiens,broad_cell_class,conjunctival epithelial cell,conjunctival epithelial cell,ADORA3,11087,0.07215657977811851,0.0005162168527022004
Tabula Sapiens,broad_cell_class,connective tissue cell,connective tissue cell,ADORA1,152,0.6578947368421052,0.0034746911842375994
Tabula Sapiens,broad_cell_class,connective tissue cell,connective tissue cell,ADORA2A,152,0.0,0.0
Tabula Sapiens,broad_cell_class,connective tissue cell,connective tissue cell,ADORA2B,152,0.0,0.0
Tabula Sapiens,broad_cell_class,connective tissue cell,connective tissue cell,ADORA3,152,0.0,0.0
Tabula Sapiens,broad_cell_class,contractile cell,contractile cell,ADORA1,56202,1.6405110138429237,0.007795646786689758
Tabula Sapiens,broad_cell_class,contractile cell,contractile cell,ADORA2A,56202,0.11565424717981568,0.0003547025553416461
Tabula Sapiens,broad_cell_class,contractile cell,contractile cell,ADORA2B,56202,2.3344364969218176,0.01513759046792984
Tabula Sapiens,broad_cell_class,contractile cell,contractile cell,ADORA3,56202,0.11565424717981568,0.0006365877925418317
Tabula Sapiens,broad_cell_class,dendritic cell,dendritic cell,ADORA1,670,0.5970149253731344,0.0038940999656915665
Tabula Sapiens,broad_cell_class,dendritic cell,dendritic cell,ADORA2A,670,1.6417910447761193,0.0012113690609112382
Tabula Sapiens,broad_cell_class,dendritic cell,dendritic cell,ADORA2B,670,5.820895522388059,0.036210522055625916
Tabula Sapiens,broad_cell_class,dendritic cell,dendritic cell,ADORA3,670,8.358208955223882,0.052761420607566833
Tabula Sapiens,broad_cell_class,duct epithelial cell,duct epithelial cell,ADORA1,22707,9.102919804465582,0.05044372379779816
Tabula Sapiens,broad_cell_class,duct epithelial cell,duct epithelial cell,ADORA2A,22707,0.01761571321618884,3.4889133530668914e-05
Tabula Sapiens,broad_cell_class,duct epithelial cell,duct epithelial cell,ADORA2B,22707,11.55590786981988,0.06709665060043335
Tabula Sapiens,broad_cell_class,duct epithelial cell,duct epithelial cell,ADORA3,22707,0.07046285286475536,0.00030594729469157755
Tabula Sapiens,broad_cell_class,ecto-epithelial cell,ecto-epithelial cell,ADORA1,4560,0.17543859649122806,0.0018086128402501345
Tabula Sapiens,broad_cell_class,ecto-epithelial cell,ecto-epithelial cell,ADORA2A,4560,0.0,0.0
Tabula Sapiens,broad_cell_class,ecto-epithelial cell,ecto-epithelial cell,ADORA2B,4560,3.8157894736842106,0.015009081922471523
Tabula Sapiens,broad_cell_class,ecto-epithelial cell,ecto-epithelial cell,ADORA3,4560,0.0,0.0
Tabula Sapiens,broad_cell_class,endo-epithelial cell,endo-epithelial cell,ADORA1,14519,0.344376334458296,0.0017672808608040214
Tabula Sapiens,broad_cell_class,endo-epithelial cell,endo-epithelial cell,ADORA2A,14519,0.013775053378331842,1.1416529559937771e-05
Tabula Sapiens,broad_cell_class,endo-epithelial cell,endo-epithelial cell,ADORA2B,14519,3.092499483435498,0.017470693215727806
Tabula Sapiens,broad_cell_class,endo-epithelial cell,endo-epithelial cell,ADORA3,14519,0.1308630070941525,0.0010196255752816796
Tabula Sapiens,broad_cell_class,endothelial cell,endothelial cell,ADORA1,63106,0.24561848318701865,0.001399224973283708
Tabula Sapiens,broad_cell_class,endothelial cell,endothelial cell,ADORA2A,63106,0.1552942667892118,0.0005188813083805144
Tabula Sapiens,broad_cell_class,endothelial cell,endothelial cell,ADORA2B,63106,0.5466992045130415,0.003349578008055687
Tabula Sapiens,broad_cell_class,endothelial cell,endothelial cell,ADORA3,63106,0.24086457706081832,0.001572790672071278
Tabula Sapiens,broad_cell_class,epithelial cell,epithelial cell,ADORA1,35641,0.15992817261019612,0.0008258103625848889
Tabula Sapiens,broad_cell_class,epithelial cell,epithelial cell,ADORA2A,35641,0.03086333155635364,7.038644253043458e-05
Tabula Sapiens,broad_cell_class,epithelial cell,epithelial cell,ADORA2B,35641,30.04405039140316,0.20617280900478363
Tabula Sapiens,broad_cell_class,epithelial cell,epithelial cell,ADORA3,35641,0.05330939087006538,0.00016340527508873492
Tabula Sapiens,broad_cell_class,epithelial cell of lung,epithelial cell of lung,ADORA1,14710,0.8361658735554044,0.0024591803085058928
Tabula Sapiens,broad_cell_class,epithelial cell of lung,epithelial cell of lung,ADORA2A,14710,0.07477906186267845,0.00011779121268773451
Tabula Sapiens,broad_cell_class,epithelial cell of lung,epithelial cell of lung,ADORA2B,14710,18.082936777702244,0.06475302577018738
Tabula Sapiens,broad_cell_class,epithelial cell of lung,epithelial cell of lung,ADORA3,14710,0.027192386131883073,6.295231287367642e-05
Tabula Sapiens,broad_cell_class,erythroid lineage cell,erythroid lineage cell,ADORA1,14613,0.03421610894409088,0.00028733641374856234
Tabula Sapiens,broad_cell_class,erythroid lineage cell,erythroid lineage cell,ADORA2A,14613,0.03421610894409088,0.00014965340960770845
Tabula Sapiens,broad_cell_class,erythroid lineage cell,erythroid lineage cell,ADORA2B,14613,0.41059330732909055,0.001360396621748805
Tabula Sapiens,broad_cell_class,erythroid lineage cell,erythroid lineage cell,ADORA3,14613,0.03421610894409088,0.0001862248027464375
Tabula Sapiens,broad_cell_class,fibroblast,fibroblast,ADORA1,100791,0.7897530533480172,0.004751431755721569
Tabula Sapiens,broad_cell_class,fibroblast,fibroblast,ADORA2A,100791,0.030756714389181573,0.00012528359366115183
Tabula Sapiens,broad_cell_class,fibroblast,fibroblast,ADORA2B,100791,1.6668154894782274,0.008774830028414726
Tabula Sapiens,broad_cell_class,fibroblast,fibroblast,ADORA3,100791,0.09425444732168548,0.0005464362329803407
Tabula Sapiens,broad_cell_class,glandular epithelial cell,glandular epithelial cell,ADORA1,21942,5.204630389207912,0.015708357095718384
Tabula Sapiens,broad_cell_class,glandular epithelial cell,glandular epithelial cell,ADORA2A,21942,0.027344818156959255,8.282373164547607e-05
Tabula Sapiens,broad_cell_class,glandular epithelial cell,glandular epithelial cell,ADORA2B,21942,2.5567404976756904,0.010869989171624184
Tabula Sapiens,broad_cell_class,glandular epithelial cell,glandular epithelial cell,ADORA3,21942,0.04557469692826543,0.0001124309710576199
Tabula Sapiens,broad_cell_class,glial cell,glial cell,ADORA1,1834,3.326063249727372,0.024897875264286995
Tabula Sapiens,broad_cell_class,glial cell,glial cell,ADORA2A,1834,0.0,0.0
Tabula Sapiens,broad_cell_class,glial cell,glial cell,ADORA2B,1834,2.0174482006543077,0.013348924927413464
Tabula Sapiens,broad_cell_class,glial cell,glial cell,ADORA3,1834,0.43620501635768816,0.006155724171549082
Tabula Sapiens,broad_cell_class,granulocyte,granulocyte,ADORA1,78199,0.22378802797989747,0.0021466920152306557
Tabula Sapiens,broad_cell_class,granulocyte,granulocyte,ADORA2A,78199,0.45396999961636336,0.004731045104563236
Tabula Sapiens,broad_cell_class,granulocyte,granulocyte,ADORA2B,78199,0.6509034642386731,0.006660935468971729
Tabula Sapiens,broad_cell_class,granulocyte,granulocyte,ADORA3,78199,1.2596069003439943,0.01390064600855112
Tabula Sapiens,broad_cell_class,hematopoietic cell,hematopoietic cell,ADORA1,3016,0.7625994694960212,0.0035549134481698275
Tabula Sapiens,broad_cell_class,hematopoietic cell,hematopoietic cell,ADORA2A,3016,0.7294429708222812,0.0012401617132127285
Tabula Sapiens,broad_cell_class,hematopoietic cell,hematopoietic cell,ADORA2B,3016,5.935013262599469,0.034973546862602234
Tabula Sapiens,broad_cell_class,hematopoietic cell,hematopoietic cell,ADORA3,3016,1.4588859416445623,0.006829299032688141
Tabula Sapiens,broad_cell_class,hepatocyte,hepatocyte,ADORA1,7414,0.18883193957377933,0.0007510223076678813
Tabula Sapiens,broad_cell_class,hepatocyte,hepatocyte,ADORA2A,7414,0.21580793094146208,0.000968747481238097
Tabula Sapiens,broad_cell_class,hepatocyte,hepatocyte,ADORA2B,7414,0.22929592662530346,0.00133927958086133
Tabula Sapiens,broad_cell_class,hepatocyte,hepatocyte,ADORA3,7414,0.02697599136768276,0.00012797582894563675
Tabula Sapiens,broad_cell_class,innate lymphoid cell,innate lymphoid cell,ADORA1,15202,0.09209314563873174,0.0007590337772853673
Tabula Sapiens,broad_cell_class,innate lymphoid cell,innate lymphoid cell,ADORA2A,15202,0.19734245494013947,0.0011577305849641562
Tabula Sapiens,broad_cell_class,innate lymphoid cell,innate lymphoid cell,ADORA2B,15202,0.35521641889225103,0.0030755014158785343
Tabula Sapiens,broad_cell_class,innate lymphoid cell,innate lymphoid cell,ADORA3,15202,0.0723589001447178,0.0002074147341772914
Tabula Sapiens,broad_cell_class,intestinal epithelial cell,intestinal epithelial cell,ADORA1,34178,0.24577213412136462,0.0008667827351018786
Tabula Sapiens,broad_cell_class,intestinal epithelial cell,intestinal epithelial cell,ADORA2A,34178,0.11410849084206214,0.0003728373267222196
Tabula Sapiens,broad_cell_class,intestinal epithelial cell,intestinal epithelial cell,ADORA2B,34178,2.3085025454971033,0.016647133976221085
Tabula Sapiens,broad_cell_class,intestinal epithelial cell,intestinal epithelial cell,ADORA3,34178,0.020481011176780386,5.154410973773338e-05
Tabula Sapiens,broad_cell_class,kidney epithelial cell,kidney epithelial cell,ADORA1,9278,1.5843931881871092,0.010870232246816158
Tabula Sapiens,broad_cell_class,kidney epithelial cell,kidney epithelial cell,ADORA2A,9278,0.010778184953653805,2.904568100348115e-05
Tabula Sapiens,broad_cell_class,kidney epithelial cell,kidney epithelial cell,ADORA2B,9278,0.3233455486096141,0.0021541232708841562
Tabula Sapiens,broad_cell_class,kidney epithelial cell,kidney epithelial cell,ADORA3,9278,0.04311273981461522,0.00022581695520784706
Tabula Sapiens,broad_cell_class,lymphocyte of b lineage,lymphocyte of b lineage,ADORA1,141844,0.05780998843800231,0.0003349210601300001
Tabula Sapiens,broad_cell_class,lymphocyte of b lineage,lymphocyte of b lineage,ADORA2A,141844,0.6916048616790277,0.0035731475800275803
Tabula Sapiens,broad_cell_class,lymphocyte of b lineage,lymphocyte of b lineage,ADORA2B,141844,0.399029920194016,0.0030932819936424494
Tabula Sapiens,broad_cell_class,lymphocyte of b lineage,lymphocyte of b lineage,ADORA3,141844,0.06697498660500269,0.0005321481730788946
Tabula Sapiens,broad_cell_class,male germ cell,male germ cell,ADORA1,7259,1.1020801763328283,0.007054932415485382
Tabula Sapiens,broad_cell_class,male germ cell,male germ cell,ADORA2A,7259,0.11020801763328282,0.00024356800713576376
Tabula Sapiens,broad_cell_class,male germ cell,male germ cell,ADORA2B,7259,1.6531202644992422,0.008567548356950283
Tabula Sapiens,broad_cell_class,male germ cell,male germ cell,ADORA3,7259,3.251136520181843,0.01892250031232834
Tabula Sapiens,broad_cell_class,melanocyte,melanocyte,ADORA1,234,2.1367521367521367,0.009571663103997707
Tabula Sapiens,broad_cell_class,melanocyte,melanocyte,ADORA2A,234,0.0,0.0
Tabula Sapiens,broad_cell_class,melanocyte,melanocyte,ADORA2B,234,1.282051282051282,0.006130478344857693
Tabula Sapiens,broad_cell_class,melanocyte,melanocyte,ADORA3,234,0.0,0.0
Tabula Sapiens,broad_cell_class,meso-epithelial cell,meso-epithelial cell,ADORA1,1558,2.3106546854942236,0.010647163726389408
Tabula Sapiens,broad_cell_class,meso-epithelial cell,meso-epithelial cell,ADORA2A,1558,0.19255455712451863,0.0003513030824251473
Tabula Sapiens,broad_cell_class,meso-epithelial cell,meso-epithelial cell,ADORA2B,1558,1.3478818998716302,0.006356751546263695
Tabula Sapiens,broad_cell_class,meso-epithelial cell,meso-epithelial cell,ADORA3,1558,0.06418485237483953,0.00021610368276014924
Tabula Sapiens,broad_cell_class,myeloid leukocyte,myeloid leukocyte,ADORA1,128294,1.4349852682120754,0.0067863441072404385
Tabula Sapiens,broad_cell_class,myeloid leukocyte,myeloid leukocyte,ADORA2A,128294,0.18473194381654637,0.0009256000048480928
Tabula Sapiens,broad_cell_class,myeloid leukocyte,myeloid leukocyte,ADORA2B,128294,7.921648713112071,0.048443492501974106
Tabula Sapiens,broad_cell_class,myeloid leukocyte,myeloid leukocyte,ADORA3,128294,15.59776762748063,0.11000430583953857
Tabula Sapiens,broad_cell_class,neuron,neuron,ADORA1,1685,0.9495548961424332,0.0072036017663776875
Tabula Sapiens,broad_cell_class,neuron,neuron,ADORA2A,1685,0.05934718100890207,0.00017089951143134385
Tabula Sapiens,broad_cell_class,neuron,neuron,ADORA2B,1685,0.4747774480712166,0.002766530029475689
Tabula Sapiens,broad_cell_class,neuron,neuron,ADORA3,1685,0.4747774480712166,0.003910135943442583
Tabula Sapiens,broad_cell_class,retinal pigment epithelial cell,retinal pigment epithelial cell,ADORA1,67,4.477611940298507,0.021545590832829475
Tabula Sapiens,broad_cell_class,retinal pigment epithelial cell,retinal pigment epithelial cell,ADORA2A,67,0.0,0.0
Tabula Sapiens,broad_cell_class,retinal pigment epithelial cell,retinal pigment epithelial cell,ADORA2B,67,25.37313432835821,0.24387647211551666
Tabula Sapiens,broad_cell_class,retinal pigment epithelial cell,retinal pigment epithelial cell,ADORA3,67,0.0,0.0
Tabula Sapiens,broad_cell_class,secretory cell,secretory cell,ADORA1,756,1.1904761904761905,0.0027440956328064203
Tabula Sapiens,broad_cell_class,secretory cell,secretory cell,ADORA2A,756,0.6613756613756614,0.0008948009926825762
Tabula Sapiens,broad_cell_class,secretory cell,secretory cell,ADORA2B,756,19.576719576719576,0.13050678372383118
Tabula Sapiens,broad_cell_class,secretory cell,secretory cell,ADORA3,756,0.26455026455026454,0.00036098252166993916
Tabula Sapiens,broad_cell_class,stem cell,stem cell,ADORA1,43527,0.298665196314931,0.001694707665592432
Tabula Sapiens,broad_cell_class,stem cell,stem cell,ADORA2A,43527,0.04824591632779654,0.00015826252638362348
Tabula Sapiens,broad_cell_class,stem cell,stem cell,ADORA2B,43527,3.570197808256944,0.01817738078534603
Tabula Sapiens,broad_cell_class,stem cell,stem cell,ADORA3,43527,0.11027638017782067,0.0006791973719373345
Tabula Sapiens,broad_cell_class,stratified epithelial cell,stratified epithelial cell,ADORA1,12323,0.210987584192161,0.0008039225358515978
Tabula Sapiens,broad_cell_class,stratified epithelial cell,stratified epithelial cell,ADORA2A,12323,0.008114907084313883,6.595594186364906e-06
Tabula Sapiens,broad_cell_class,stratified epithelial cell,stratified epithelial cell,ADORA2B,12323,14.249776840055182,0.06463028490543365
Tabula Sapiens,broad_cell_class,stratified epithelial cell,stratified epithelial cell,ADORA3,12323,0.024344721252941653,0.00013034234871156514
Tabula Sapiens,broad_cell_class,stromal cell,stromal cell,ADORA1,39919,0.22545654951276334,0.0013588391011580825
Tabula Sapiens,broad_cell_class,stromal cell,stromal cell,ADORA2A,39919,0.05010145544728074,8.960441482486203e-05
Tabula Sapiens,broad_cell_class,stromal cell,stromal cell,ADORA2B,39919,0.4784688995215311,0.0027121552266180515
Tabula Sapiens,broad_cell_class,stromal cell,stromal cell,ADORA3,39919,0.017535509406548258,5.188109935261309e-05
Tabula Sapiens,broad_cell_class,t cell,t cell,ADORA1,208196,0.053795461968529655,0.00039332095184363425
Tabula Sapiens,broad_cell_class,t cell,t cell,ADORA2A,208196,0.586466598781917,0.005641045980155468
Tabula Sapiens,broad_cell_class,t cell,t cell,ADORA2B,208196,0.33718227055274835,0.0029537531081587076
Tabula Sapiens,broad_cell_class,t cell,t cell,ADORA3,208196,0.19692981613479604,0.001508157467469573
Tabula Sapiens,broad_cell_class,transitional epithelial cell,transitional epithelial cell,ADORA1,27241,0.07708968099555816,0.0003313378256279975
Tabula Sapiens,broad_cell_class,transitional epithelial cell,transitional epithelial cell,ADORA2A,27241,0.0073418743805293485,6.855893843749072e-06
Tabula Sapiens,broad_cell_class,transitional epithelial cell,transitional epithelial cell,ADORA2B,27241,31.063470504019676,0.15450681746006012
Tabula Sapiens,broad_cell_class,transitional epithelial cell,transitional epithelial cell,ADORA3,27241,0.11379905289820491,0.0003044751938432455
Tabula Sapiens,cell_type,B cell,b cell,ADORA1,114495,0.049783833355168346,0.00033579731825739145
Tabula Sapiens,cell_type,B cell,b cell,ADORA2A,114495,0.3196646141752915,0.0029021420050412416
Tabula Sapiens,cell_type,B cell,b cell,ADORA2B,114495,0.42709288615223373,0.003565947525203228
Tabula Sapiens,cell_type,B cell,b cell,ADORA3,114495,0.04891043276998995,0.0005118195549584925
Tabula Sapiens,cell_type,BEST4+ enterocyte,best4+ enterocyte,ADORA1,1970,0.20304568527918782,0.001833984162658453
Tabula Sapiens,cell_type,BEST4+ enterocyte,best4+ enterocyte,ADORA2A,1970,0.10152284263959391,0.0005012715118937194
Tabula Sapiens,cell_type,BEST4+ enterocyte,best4+ enterocyte,ADORA2B,1970,4.568527918781726,0.03590299189090729
Tabula Sapiens,cell_type,BEST4+ enterocyte,best4+ enterocyte,ADORA3,1970,0.0,0.0
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta T cell","cd4-positive, alpha-beta t cell",ADORA1,97130,0.04735920930711418,0.00029489470762200654
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta T cell","cd4-positive, alpha-beta t cell",ADORA2A,97130,0.5415422629465665,0.0052399951964616776
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta T cell","cd4-positive, alpha-beta t cell",ADORA2B,97130,0.3304849171213837,0.0029156464152038097
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta T cell","cd4-positive, alpha-beta t cell",ADORA3,97130,0.027797796767219187,0.0001837254239944741
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta thymocyte","cd4-positive, alpha-beta thymocyte",ADORA1,4685,0.042689434364994665,0.0003360880946274847
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta thymocyte","cd4-positive, alpha-beta thymocyte",ADORA2A,4685,3.073639274279616,0.030512705445289612
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta thymocyte","cd4-positive, alpha-beta thymocyte",ADORA2B,4685,0.4055496264674493,0.0029392438009381294
Tabula Sapiens,cell_type,"CD4-positive, alpha-beta thymocyte","cd4-positive, alpha-beta thymocyte",ADORA3,4685,0.021344717182497332,0.00018717815692070872
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta T cell","cd8-positive, alpha-beta t cell",ADORA1,76277,0.05637348086579178,0.0004411762347444892
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta T cell","cd8-positive, alpha-beta t cell",ADORA2A,76277,0.49687323832872293,0.004807236138731241
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta T cell","cd8-positive, alpha-beta t cell",ADORA2B,76277,0.3251307733654968,0.002970794914290309
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta T cell","cd8-positive, alpha-beta t cell",ADORA3,76277,0.4680309923043644,0.0035493348259478807
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta thymocyte","cd8-positive, alpha-beta thymocyte",ADORA1,731,0.0,0.0
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta thymocyte","cd8-positive, alpha-beta thymocyte",ADORA2A,731,0.8207934336525308,0.006593251600861549
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta thymocyte","cd8-positive, alpha-beta thymocyte",ADORA2B,731,0.8207934336525308,0.004184361081570387
Tabula Sapiens,cell_type,"CD8-positive, alpha-beta thymocyte","cd8-positive, alpha-beta thymocyte",ADORA3,731,0.0,0.0
Tabula Sapiens,cell_type,Langerhans cell,langerhans cell,ADORA1,76,0.0,0.0
Tabula Sapiens,cell_type,Langerhans cell,langerhans cell,ADORA2A,76,1.3157894736842104,0.00034547914401628077
Tabula Sapiens,cell_type,Langerhans cell,langerhans cell,ADORA2B,76,0.0,0.0
Tabula Sapiens,cell_type,Langerhans cell,langerhans cell,ADORA3,76,0.0,0.0
Tabula Sapiens,cell_type,Mueller cell,mueller cell,ADORA1,506,11.857707509881422,0.08728916198015213
Tabula Sapiens,cell_type,Mueller cell,mueller cell,ADORA2A,506,0.0,0.0
Tabula Sapiens,cell_type,Mueller cell,mueller cell,ADORA2B,506,6.719367588932807,0.044580865651369095
Tabula Sapiens,cell_type,Mueller cell,mueller cell,ADORA3,506,0.9881422924901186,0.015168387442827225
Tabula Sapiens,cell_type,Schwann cell,schwann cell,ADORA1,318,0.0,0.0
Tabula Sapiens,cell_type,Schwann cell,schwann cell,ADORA2A,318,0.0,0.0
Tabula Sapiens,cell_type,Schwann cell,schwann cell,ADORA2B,318,0.3144654088050315,0.0018766648136079311
Tabula Sapiens,cell_type,Schwann cell,schwann cell,ADORA3,318,0.3144654088050315,0.004345552530139685
Tabula Sapiens,cell_type,T cell,t cell,ADORA1,6290,0.14308426073131955,0.0012827335158362985
Tabula Sapiens,cell_type,T cell,t cell,ADORA2A,6290,0.0794912559618442,0.0007072056760080159
Tabula Sapiens,cell_type,T cell,t cell,ADORA2B,6290,0.4292527821939587,0.004303856752812862
Tabula Sapiens,cell_type,T cell,t cell,ADORA3,6290,0.2543720190779014,0.0028960430063307285
Tabula Sapiens,cell_type,acinar cell,acinar cell,ADORA1,1345,1.1895910780669146,0.002600806998088956
Tabula Sapiens,cell_type,acinar cell,acinar cell,ADORA2A,1345,0.07434944237918216,5.4294714573188685e-06
Tabula Sapiens,cell_type,acinar cell,acinar cell,ADORA2B,1345,0.29739776951672864,0.00037345930468291044
Tabula Sapiens,cell_type,acinar cell,acinar cell,ADORA3,1345,0.22304832713754646,2.0416942788870074e-05
Tabula Sapiens,cell_type,acinar cell of salivary gland,acinar cell of salivary gland,ADORA1,12237,2.8111465228405654,0.010145069099962711
Tabula Sapiens,cell_type,acinar cell of salivary gland,acinar cell of salivary gland,ADORA2A,12237,0.008171937566396992,5.653752668877132e-05
Tabula Sapiens,cell_type,acinar cell of salivary gland,acinar cell of salivary gland,ADORA2B,12237,0.8662253820380812,0.002830290701240301
Tabula Sapiens,cell_type,acinar cell of salivary gland,acinar cell of salivary gland,ADORA3,12237,0.024515812699190977,0.00011591342627070844
Tabula Sapiens,cell_type,"activated CD4-positive, alpha-beta T cell","activated cd4-positive, alpha-beta t cell",ADORA1,572,0.17482517482517482,0.0014299615286290646
