atlas,group,n_cells,receptor,Gi_alpha,adenylyl_cyclase,PKA,cAMP_downstream_CREB,Gbg_GIRK,Gbg_Ca_channels,PLC_PKC_Ca,NFkB,PI3K_MAPK,NO_cGMP,combined
Tabula Sapiens,intermediate monocyte,5478,-0.0005114502694108223,0.19442516255367942,-0.016996098883399365,0.007768939556031473,-0.31269919753031117,-0.004393674396302747,-0.002660366726203442,0.20726441239878335,0.297801083686492,0.05623625187581649,-0.16945216650972825,0.023343899614131535
Tabula Sapiens,spermatid,4009,-0.029865480913697236,0.012685800459063673,-0.022167356544304115,0.23214103144411494,0.029211631901218338,-0.03045171785130484,0.03223085843192042,0.1618153314486232,-0.15510009777206946,-0.05061454776013005,0.034428565945590864,0.01948309261718416
Tabula Sapiens,myeloid cell,81,-0.004400110430728047,0.2026171851574275,-0.012927697139884125,0.025413483922243324,-0.26778142671618194,-0.00690006217527646,-0.010978755879396987,0.08928114581365676,0.29254232538694425,0.0002532936620057158,-0.10715746652134536,0.018178355916314965
Tabula Sapiens,thymocyte,455,-4.941903191598221e-05,-0.09545589675324928,-0.018637034212741845,0.04499179532963804,0.12053735020396483,-0.005816945168880521,0.012120373877440832,0.06388474723349025,0.13971653990365646,0.013295388632394323,-0.07984317780305299,0.017703974746431282
Tabula Sapiens,smooth muscle cell,18425,-0.0032292424977088553,-0.0610866861095804,0.16295625051379165,0.04624456626465662,-0.42960133591629923,0.018713114511766604,0.07067708084741646,0.16257929838907426,-0.18172340061544884,-0.0873142564305398,0.47273078249067063,0.01554056104070901
Tabula Sapiens,macrophage,69072,0.007088297341736876,0.11153060510575302,-0.01777304835197239,-0.01235172015916619,-0.30319730340260886,0.006745468781105313,-0.004620559502663537,0.0722059895922329,0.4415944021320299,-0.001406198736869979,-0.13412375343354702,0.015062925396911824
Tabula Sapiens,hepatic stellate cell,223,-0.0013436236397901993,-0.036043620789544484,0.16494922720004426,-0.022003254946671463,-0.4175981763180245,-0.004492107812462572,0.049019759687837304,0.19246018735908232,-0.11804215404378737,-0.03773195503528243,0.3948864253223525,0.014914609725795764
Tabula Sapiens,T follicular helper cell,6,-0.0003775141201913357,0.08681008927985817,-0.009935544887412107,0.02917394769950382,-0.39002143928858757,-0.000796484086701336,-0.011594576521019917,0.38378692103432943,0.26576671090297166,-0.1400629916548263,-0.058140523551541964,0.014055326800580232
Tabula Sapiens,pancreatic stellate cell,438,0.028139843158934214,-0.020886715974179126,0.14031245176123291,0.024583245042138824,-0.4506384818385179,-0.00917615939620627,0.01453788523056191,0.09793585635663421,-0.05734998200548025,-0.05725460336711241,0.44134272802949187,0.013776915181590733
Tabula Sapiens,common myeloid progenitor,456,-0.0037638576239706917,0.059546371991389346,0.01143015174297543,0.24061335727126687,-0.18765120369692645,-0.012978004513640548,-0.015526342109507442,0.01191181504569716,-0.0831465712846502,-0.09203178679447932,0.2152366507187125,0.013058234613351517
