"barcode","group","AddModuleScore__minimal8","AddModuleScore__full61","scPS__minimal8","scPS__full61","AUCell__minimal8","AUCell__full61","JASMINE__minimal8","JASMINE__full61","ssGSEA__minimal8","ssGSEA__full61","UCell__minimal8","UCell__full61","SCSE__minimal8","SCSE__full61"
"cell_6925","activated CD8-positive, alpha-beta T cell",-0.041835903087683,0.0910905585149664,0,0.0607928502303331,0,0.201327868852459,0,0.498784419579042,20138.5332890524,24197.1100021896,0,0.0775535939470365,0,0.711424698562468
"cell_6926","enterocyte of epithelium proper of ileum",-0.0024495504696469,0.0627928994480006,0.0118122593568244,0.049200227448382,0.024739798447051,0.16951912568306,0.313820270477314,0.498665436483802,19969.2550589946,23994.0274495896,0,0.096257072392282,0.0135928537001933,0.615105484345827
"cell_6927","enterocyte of epithelium proper of ileum",-0.0521888991979127,0.0338558035265402,0,0.054725150497435,0,0.141437158469945,0,0.43840232289761,19494.3232532427,23740.9514513831,0,0.0830106350924572,0,0.550003451218517
"cell_6928","activated CD8-positive, alpha-beta T cell",-0.0481680445425516,0.123993297675895,0,0.0676795011879201,0,0.183983606557377,0,0.507804915338609,19956.1342123502,24103.8082427882,0,0.120590565679787,0,0.74434521363612
"cell_6929","activated CD8-positive, alpha-beta T cell",-0.0495659373310143,0.100931382813589,0,0.068019451457816,0,0.188912568306011,0,0.513044382321811,19577.959293211,24095.3310208255,0,0.0889754377350489,0,0.679079871247675
"cell_6930","activated CD4-positive, alpha-beta T cell",-0.0423466658126338,0.0038099537702152,0,0.041149018818531,0,0.124327868852459,0,0.415565979021052,20351.0613427836,23453.0838810219,0,0.0529857491992992,0,0.530040187234632
"cell_6931","enterocyte of epithelium proper of ileum",-0.0619386331880899,0.0541202574597038,0,0.0577579780717185,0,0.183765027322404,0,0.501306921258431,18456.4362520215,24068.3962016844,0,0.0914082290841322,0,0.586307848573744
"cell_6932","activated CD8-positive, alpha-beta T cell",0.0849420607726694,0.10746533804838,0.032593968261359,0.0599760572613779,0.0484470510490666,0.168983606557377,0.235397827449729,0.484425490425958,21572.1397941216,23995.8882716968,0.0052240053493815,0.0794284056288989,0.0359061348066076,0.71832063127513
"cell_6933","BEST4+ enterocyte",0.21982081614035,0.177459390845155,0.0716087615507719,0.0760484564101225,0.102965471666942,0.221475409836066,0.388845126760535,0.567798023661867,22982.6797278273,24748.818163533,0.0834169174189234,0.109648584405584,0.0612005480331599,0.783507208781908
"cell_6934","activated CD4-positive, alpha-beta T cell",-0.0687152510506288,0.165766078180204,0,0.0745546402640004,0,0.217355191256831,0,0.545271026769138,19807.1145417341,24221.8366599769,0,0.155826981664788,0,0.809012297083607
"cell_6935","activated CD4-positive, alpha-beta T cell",-0.0341955579938307,0.117023679548427,0,0.0595332111101316,0,0.202207650273224,0,0.521262531991279,20227.4200221129,24116.7988920544,0,0.119363010411901,0,0.767697643472692
"cell_6936","enterocyte of epithelium proper of ileum",-0.0585660347618478,0.00338575540337779,0,0.0347682166211236,0,0.145125683060109,0,0.43509374448831,18406.9297171524,23145.4081298068,0,0.079060139048533,0,0.48514382473036
"cell_6937","small intestine goblet cell",0.0311214184220458,0.0770909414908605,0.024893307747753,0.0616286135481089,0.0506360482405419,0.172377049180328,0.389556437243535,0.490570421308671,20185.2885806614,23752.8963489536,0,0.0854880648149181,0.0202760466283481,0.593143594111024
"cell_6938","enterocyte of epithelium proper of ileum",-0.0193413457858668,0.0622101424684583,0.0127139064550494,0.0663373963173583,0,0.185273224043716,0.150083761716181,0.488619635504496,19744.1608758115,23819.7298163053,0,0.106345344775636,0.00952674883932213,0.566494188007974
"cell_6939","activated CD4-positive, alpha-beta T cell",0.0896478461970527,0.0819825122435278,0.0348184841648313,0.0593784658503184,0.0861969271435652,0.16324043715847,0.237692700498153,0.460791084072775,21882.1266816375,24353.6246012406,0.00635239050484793,0.0493421419723465,0.0366148176508943,0.70000795800635
"cell_6940","activated CD8-positive, alpha-beta T cell",0.169819595497783,0.108242337257035,0.0571273207185068,0.0675260491695028,0.0768214108706427,0.179322404371585,0.341383466483606,0.479171829599229,21602.170888364,23986.8661503294,0.0356904045469743,0.103471749489449,0.0519045094330708,0.683035408713079
"cell_6941","activated CD4-positive, alpha-beta T cell",-0.0559203372918821,0.0698421612566956,0,0.0657284533016606,0,0.166158469945355,0,0.482055130014385,19506.3248374534,24185.6062106031,0,0.101848028657836,0,0.631806184832344
"cell_6942","small intestine goblet cell",0.0496746529325245,0.0460461253171258,0.0237391282468606,0.054805508096748,0,0.170562841530055,0.199320393078649,0.479875790993345,21620.5603847855,23764.5129856982,0,0.0824247564418753,0.0225630590020738,0.58532454073848
"cell_6943","intestinal crypt stem cell of small intestine",0.16580201226261,0.0556741275065059,0.0591333629701944,0.054091182361164,0.147158433834462,0.134311475409836,0.354013378354496,0.438986506096627,22421.4960491471,23818.9629055091,0.0444249414911401,0.0731232353893024,0.0537805968440839,0.590219514117334
"cell_6944","enterocyte of epithelium proper of ileum",0.0905402501169514,0.098019838082383,0.0371598194933319,0.0565303855802931,0.0858665124731538,0.172437158469945,0.32501121018733,0.480448711571428,21541.8345108023,23790.2712951061,0.049983283182882,0.113169436105748,0.0384124282054723,0.683675290472217
"cell_6945","activated CD4-positive, alpha-beta T cell",-0.0430630123943043,0.0379490267079088,0,0.0555594622968461,0,0.16148087431694,0,0.45609094140844,19939.8820670649,23704.0148974769,0,0.0828878795656687,0,0.592117389237069
"cell_6946","activated CD8-positive, alpha-beta T cell",-0.0465576475493626,0.153080672431398,0,0.0733586468545184,0,0.229469945355191,0,0.553415250360201,19812.9903173372,24430.0604656753,0,0.144472095436842,0,0.815115519162332
"cell_6947","enterocyte of epithelium proper of ileum",0.0443635447050351,0.105263855418107,0.0273886091579155,0.0678726263571864,0.041425739302825,0.187486338797814,0.281812326607672,0.518815464002846,20752.2168067379,24175.7285763666,0,0.115289758841188,0.0238817214250965,0.661338411527743
"cell_6948","activated CD4-positive, alpha-beta T cell",-0.0490814272113441,-0.00900888972873654,0,0.0452696120840597,0,0.126475409836066,0,0.435042613196823,20226.4198900954,23343.2709227982,0,0.0811469830039393,0,0.503635512247641
"cell_6949","activated CD4-positive, alpha-beta T cell",-0.0312832640267676,0.132655546943495,0,0.0588596743824139,0,0.160366120218579,0,0.50062964247578,20678.1045125252,23612.7259072037,0,0.108917631041525,0,0.818970678138181
"cell_6950","enterocyte of epithelium proper of ileum",0.183004313665183,-0.0193973666574516,0.0615981155683825,0.0427286779460556,0.117008095159425,0.146114754098361,0.371878755491883,0.403505577022198,22677.0530433576,23280.2271487974,0.0569625543296556,0.0670245176265777,0.0565975548837855,0.472901306400988
"cell_6951","activated CD8-positive, alpha-beta T cell",0.0357094748063476,0.0737570814261572,0.0207190366598611,0.0598366348433744,0.0555922682967124,0.173355191256831,0.185713493134301,0.471232902793898,21226.1827955285,24072.1704021373,0,0.0900411788994409,0.0198102293409012,0.634226431454393
"cell_6952","BEST4+ enterocyte",0.445622327289262,0.0391363689143884,0.132680150731223,0.0496900127001373,0.225177597885346,0.147338797814208,0.534947960246966,0.436489654699233,24258.517429423,23300.8831728151,0.202942159812772,0.0826758472921246,0.120245325062512,0.56527217247418
"cell_6953","activated CD4-positive, alpha-beta T cell",-0.038123201024122,0.00846594365123854,0,0.047084097002361,0,0.137147540983607,0,0.448139752940777,20348.9360622463,23136.3846433298,0,0.0829715765157518,0,0.529367433818407
"cell_6954","enterocyte of epithelium proper of ileum",0.00412910660611403,0.0807148777092458,0.0184972433313179,0.0653430070498117,0,0.17679781420765,0.16853481548095,0.534780661298988,20579.4938092272,24184.9080716054,0,0.0856777779017732,0.0156911819644459,0.612838447061502
"cell_6955","BEST4+ enterocyte",0.113599428233247,0.0736562028675386,0.0434064327846634,0.0611541441501247,0.107384767883694,0.169502732240437,0.474318903878204,0.479095159695518,21626.8988172653,23440.0328418814,0.0835422935473086,0.117722550190271,0.042716109938768,0.646767743373052
"cell_6956","enterocyte of epithelium proper of ileum",-0.0338464445672806,0.0738336877133277,0,0.0503874418438708,0,0.178092896174863,0,0.503256227359981,20172.6627941516,23553.1717342343,0,0.118676695421219,0,0.648848852447462
"cell_6957","activated CD4-positive, alpha-beta T cell",-0.0611092637327569,0.131816668407826,0,0.0692368000348618,0,0.187180327868852,0,0.492999171433355,20435.4474817651,24268.0412560092,0,0.0881942662009396,0,0.76392520835789
"cell_6958","activated CD4-positive, alpha-beta T cell",0.102439317960548,0.22008608398638,0.0359358390611551,0.0745325436578411,0.0527011399306129,0.21392349726776,0.250167995941373,0.573447219339635,21908.5016977226,24437.6041312309,0.0206034770979605,0.111015634590276,0.0417500181424265,1.00019876603462
"cell_6959","activated CD4-positive, alpha-beta T cell",-0.0618363466183237,0.0355926159426297,0,0.0550986437593092,0,0.138644808743169,0,0.441859649283436,20218.4188339549,23487.4689585869,0,0.085030521487797,0,0.588605229607971
"cell_6960","activated CD8-positive, alpha-beta T cell",-0.049616771961409,-0.0955877742356889,0,0.0339694600196977,0,0.0895409836065574,0,0.379069775238555,19896.3763243011,22369.3224576329,0,0.0553739021750047,0,0.332653673510626
"cell_6961","activated CD8-positive, alpha-beta T cell",-0.0523454467520147,0.063590711837548,0,0.0509175410073984,0,0.142005464480874,0,0.466616001763266,20408.9439832998,23403.7930236185,0,0.0893827628921202,0,0.613371961061385
"cell_6962","activated CD4-positive, alpha-beta T cell",0.0763953174825681,0.0194258101997565,0.0323535126109331,0.0472420259770275,0.0678176111019329,0.144306010928962,0.239265734039387,0.411754352503739,21762.6311606877,23443.9688272189,0.00459712470745566,0.0441585108638641,0.0354079637908707,0.573329383789691
"cell_6963","small intestine goblet cell",0.000911393802732557,0.0165746638748291,0.0174231055375913,0.0632135629149064,0,0.15775956284153,0.155760802264839,0.451220741195167,19719.5959864414,22977.8019462819,0,0.0861353212288944,0.0130865687388919,0.51764925292356
"cell_6964","enterocyte of epithelium proper of ileum",0.176709145570828,0.0320887037085981,0.0619986121597016,0.0472774905616492,0.117545018998844,0.148262295081967,0.521869738244104,0.42845641308401,21774.5909447998,23396.7019008161,0.109536944165831,0.07844636141459,0.0590501743691335,0.539214326223004
"cell_6965","small intestine goblet cell",0.017129756400105,0.0554150570282225,0.0239995335816748,0.0650753207990771,0.0418800594746407,0.16696174863388,0.344228033157976,0.467265744910271,20255.3473671032,23542.9443894644,0,0.099454295885458,0.0181062521855928,0.553738044079745
"cell_6966","intestinal crypt stem cell of small intestine",0.028171238940202,0.0598774248515718,0.0257014726942722,0.0669277183308699,0.0579051709895919,0.181612021857923,0.263363278985125,0.51950218106595,18326.3243978688,23051.44639281,0,0.12739233782321,0.0197672289799236,0.574606518474499
"cell_6967","small intestine goblet cell",0.0178315588089971,0.00902635306137739,0.0205751138611274,0.0526490455047575,0.0550553444572939,0.122043715846995,0.189874445574458,0.410987527417644,20956.3651969666,23420.0585037042,0,0.0688546909350624,0.0182421155263156,0.514191810191296
"cell_6968","enterocyte of epithelium proper of ileum",0.0202768811016526,0.120546510563304,0.0228770937207185,0.0622986376979826,0.0271766066413349,0.167754098360656,0.199932695182512,0.487748274247174,21217.4111023863,24081.2414510122,0,0.103109062705755,0.0216110050957851,0.697461203226096
"cell_6969","enterocyte of epithelium proper of ileum",-0.0117215665623228,0.0439173845327713,0.0118424808704435,0.0556241110796163,0.00995374194614241,0.144377049180328,0.159635571203056,0.457200705247768,20117.2666680236,23623.2033790591,0,0.0813199567007779,0.0113522155075539,0.557362192813321
"cell_6970","activated CD4-positive, alpha-beta T cell",-0.0626121430398293,0.144688781135591,0,0.0723447988707043,0,0.20355737704918,0,0.513552094652565,19705.6011419519,24325.944336803,0,0.12623174011539,0,0.766766923194949
"cell_6971","enterocyte of epithelium proper of ileum",0.0483338131156788,0.0424071142100696,0.0235851582576455,0.0475707065690608,0.0259788534610937,0.148868852459016,0.216132625199718,0.453242395980927,21467.844013581,23656.2999658362,0,0.089617114352353,0.0256944553483754,0.579254804500597
"cell_6972","activated CD4-positive, alpha-beta T cell",-0.0462044436644225,0.0383217979356608,0,0.049709310857331,0,0.134841530054645,0,0.453810294793895,20513.082729628,23557.0259902966,0,0.0858116930219063,0,0.608401198242394
"cell_6973","activated CD4-positive, alpha-beta T cell",-0.0640696504949941,0.140257935028261,0,0.0676793341146325,0,0.205896174863388,0,0.543795937614992,19848.4950039605,23914.2070502709,0,0.139227086564966,0,0.733301646409417
"cell_6974","activated CD4-positive, alpha-beta T cell",0.0841314132678742,0.064381958775471,0.0314728654691013,0.0522860033204845,0.0816124235916075,0.156306010928962,0.242378658146175,0.455631317956237,21627.0869799093,23951.9704902088,0.0106569709127382,0.0681627961477084,0.0372472399520315,0.665428506841643
"cell_6975","enterocyte of epithelium proper of ileum",0.079429295300218,0.047880255953639,0.0369651060409801,0.0639102725731721,0.0583594911614076,0.16883606557377,0.404109602737049,0.494738660625723,19938.8543328517,23373.984845167,0,0.0965472218192369,0.0283046619954032,0.554455658202506
"cell_6976","activated CD4-positive, alpha-beta T cell",0.0349556057268306,0.0504834510274286,0.019842808136305,0.0574331044003399,0.0589790186684289,0.160672131147541,0.184095501723542,0.459358472160487,21179.0050818435,23724.5889142945,0,0.0829101987523575,0.0190269397081264,0.628999214581178
"cell_6977","activated CD4-positive, alpha-beta T cell",-0.0600511068480519,-0.0106157317924913,0,0.0411684584166305,0,0.119715846994536,0,0.418036976871912,20348.9360622463,23049.1916814703,0,0.0658918189021193,0,0.497005195522127
"cell_6978","activated CD4-positive, alpha-beta T cell",0.0100998591647619,0.0662666066531495,0.0165052504409734,0.0662867200949533,0.0169750536923839,0.167245901639344,0.162490113909088,0.470413415932356,20427.0821190677,23617.7960426089,0,0.0999787967726457,0.0145655932829103,0.62821372586281
"cell_6979","activated CD4-positive, alpha-beta T cell",0.0825310006714778,0.0542015597400001,0.0312569518634852,0.0495629533431228,0.0364695192466545,0.144874316939891,0.231787204207716,0.431423570921816,21766.998216482,23589.2464769467,0.00267469073888327,0.0579740874242543,0.0347227253643587,0.629518068442843
"cell_6980","small intestine goblet cell",0.0629403768551901,0.0966079329910021,0.0315912052966343,0.0633025716110159,0.0869816619857922,0.191748633879781,0.395184496883014,0.50130364713267,21166.3860593513,23899.6563039354,0.0308843196255433,0.104582129027218,0.0285487103866183,0.663060732560391
"cell_6981","enterocyte of epithelium proper of ileum",0.138599260116734,0.111379010181146,0.0486025728856588,0.0563437459336783,0.102345944159921,0.173393442622951,0.455839296823315,0.506325862549297,22015.2972910507,23689.2776497502,0.0831661651621531,0.108995748194936,0.052111823152546,0.729440735629801
"cell_6982","activated CD4-positive, alpha-beta T cell",0.0956480415181543,0.0298448035193501,0.0329399402580199,0.0550613198886386,0.0736411696679333,0.142934426229508,0.37372765606329,0.429290760986266,20624.8858420419,23245.6604761811,0.033893346706787,0.0817049626711602,0.0320007174035087,0.586164295998806
"cell_6983","activated CD4-positive, alpha-beta T cell",0.18956658379921,0.0696437732228182,0.063171037398558,0.0575889197272857,0.118205848339666,0.15007650273224,0.352904586531175,0.450348895527524,21982.9408241841,24088.9606424544,0.0438816449348044,0.0717227064245779,0.0573145357928223,0.630608592373817
"cell_6984","activated CD4-positive, alpha-beta T cell",-0.0451265737243423,0.056151105596102,0,0.0503017594173088,0,0.150513661202186,0,0.445140827338518,20585.0922348922,23687.5944960822,0,0.0778158443906304,0,0.645187727794286
"cell_6985","enterocyte of epithelium proper of ileum",0.0878891763864856,0.0978284736179914,0.0421571380324944,0.0674401386386563,0.0846687592929126,0.182016393442623,0.317750655998345,0.523788284954025,20804.4218031237,24308.930350276,0.0310096957539284,0.104704884554007,0.0326178303772059,0.637138341420073
"cell_6986","myeloid dendritic cell",0.140724605806589,0.0953458256549648,0.0491058298352583,0.0588153549902524,0.1075499752189,0.158907103825137,0.489933533288145,0.455777368824975,20875.9021704704,23601.5746314578,0.0917753259779338,0.117549576493433,0.0478699741717677,0.664417844125207
"cell_6987","enterocyte of epithelium proper of ileum",-0.0464373808179203,0.0311093731796857,0,0.0518221730605895,0,0.146857923497268,0,0.407802423842279,20371.9390986501,23747.1408514424,0,0.0292548739523931,0,0.587934812006155
"cell_6988","enterocyte of epithelium proper of ileum",0.128485259115863,0.0356816450057043,0.0457526662795723,0.0489413531645287,0.141913100941682,0.157131147540984,0.334191835050859,0.443252603571362,22373.9972921024,23993.7032633573,0.0282932129722501,0.0700320280328984,0.0466948168189812,0.577390251253706
"cell_6989","small intestine goblet cell",0.0362393270544938,0.069070494299408,0.0224267000257306,0.054998969983983,0.0690566661159756,0.153344262295082,0.195605382637243,0.458017446020841,21347.9085853548,23838.5768660528,0,0.0846231963307257,0.0227042092063575,0.623895748838312
"cell_6990","enterocyte of epithelium proper of ileum",0.0111314604992143,-0.0104986278525602,0.00606198473455318,0.0115444661894358,0.0417974558070378,0.110967213114754,0.224612416602236,0.383800077087033,21500.4501676728,23280.9749746727,0,0.0498275842828287,0.0229096133703298,0.4414721436334
"cell_6991","activated CD8-positive, alpha-beta T cell",0.0676674594942038,0.0514665550158251,0.0284455646392251,0.0493351803126605,0.0721130018172807,0.148098360655738,0.227489602356346,0.446176856993527,21607.1022159982,23892.3188819938,0.00371949180875963,0.0688825899184233,0.0349178642845402,0.650902515984645
"cell_6992","activated CD4-positive, alpha-beta T cell",-0.0520713338532656,0.0991523082455621,0,0.061559708087072,0,0.163245901639344,0,0.480435107830333,20251.5482070365,23942.6039298254,0,0.104537490653841,0,0.719110712602445
"cell_6993","small intestine goblet cell",-0.0473589798458485,0.0821731597439887,0,0.0535285314596191,0,0.179546448087432,0,0.483708812749815,20251.5482070365,23736.7721692741,0,0.0770681516365543,0,0.673547214615442
"cell_6994","activated CD4-positive, alpha-beta T cell",0.0540156960219102,0.0819416513661328,0.0252064555657579,0.062609495183846,0.0625309763753511,0.21096174863388,0.349759439506087,0.521507081156755,20903.3804866951,24293.348778431,0.00685389501838851,0.113945027843185,0.0249397069308231,0.676948915084465
"cell_6995","enterocyte of epithelium proper of ileum",-0.0112635717005082,0.0640094579055097,0.014177022265518,0.0541670123741998,0.0178010903684124,0.167098360655738,0.178513112831208,0.473521972971426,19945.2824759799,23881.7431286921,0,0.0890926134651653,0.0142755501449292,0.599937582284919
"cell_6996","intestinal crypt stem cell of small intestine",0.0769810420660433,0.0572678469523441,0.0369320037507594,0.0626104919738385,0.0933008425574095,0.203551912568306,0.261991322582866,0.514459799047087,19372.4861617851,23366.2906198142,0.0621865596790371,0.112600296845183,0.029149264735057,0.571128452239425
"cell_6997","activated CD8-positive, alpha-beta T cell",-0.0504980085863571,0.0433151890291601,0,0.0548756953521222,0,0.156967213114754,0,0.457826964525604,20040.0202853229,23644.0003821782,0,0.0904819828365454,0,0.574964964372322
"cell_6998","enterocyte of epithelium proper of ileum",0.0472894528316574,0.0709571325000492,0.020881153469796,0.0420279801765964,0.0717825871468693,0.199617486338798,0.373586954343414,0.517606831728419,21458.101955561,23615.6107750238,0.030633567368773,0.12431229006015,0.0304951803348892,0.698913091725184
"cell_6999","enterocyte of epithelium proper of ileum",-0.0403838913295122,0.0057392102777587,0,0.0443652458199062,0,0.115513661202186,0,0.410254857808564,20420.8205510083,23491.9668122907,0,0.0621087167583613,0,0.506840723070329
"cell_7000","activated CD4-positive, alpha-beta T cell",-0.0501397674203023,0.0881404685487581,0,0.0559467648142333,0,0.199978142076503,0,0.564566130215453,18772.1029200634,24679.4939821988,0,0.129523820151994,0,0.686218099621169
"cell_7001","enterocyte of epithelium proper of ileum",0.159117412369274,0.21951669679004,0.0534503710074547,0.0779959867921189,0.104989261523212,0.219743169398907,0.46897152560931,0.586026699267232,22003.6539877592,24968.8869277188,0.0883483784687396,0.101033378343693,0.0539263366604559,0.945192551896076
"cell_7002","BEST4+ enterocyte",0.261533434742566,0.101793225347679,0.0846449378209286,0.0670767328602584,0.177680489013712,0.167387978142077,0.433567098661781,0.499917897692962,23566.7391343392,24170.2257001125,0.0699180875961217,0.0878315794172461,0.071616597768525,0.665196795797502
"cell_7003","small intestine goblet cell",-0.00486114028277036,0.0146655688330974,0.013304888256267,0.0504876494902188,0.0051627292251776,0.153934426229508,0.345169065678849,0.49806899879532,19217.1673719239,23703.9564905538,0,0.0679954022475421,0.0126894042262169,0.526456668302374
"cell_7004","activated CD8-positive, alpha-beta T cell",0.0409858772769328,0.0344288091366383,0.0216075652527843,0.0559046847040284,0.0593507351726417,0.157,0.194271978641997,0.457011988916094,21099.61495323,23363.3494773308,0,0.100648372373311,0.0216628398036686,0.595412082140874
"cell_7005","small intestine goblet cell",0.0491678242925023,0.0541691463567808,0.0274660178307804,0.0624636324707963,0.0780191640508839,0.184863387978142,0.443581314612411,0.517019362585001,19386.0851359987,23912.4753994468,0.0245737211634904,0.0917039583077592,0.0218597797507925,0.573654373717027
"cell_7006","activated CD4-positive, alpha-beta T cell",-0.0450548313148952,0.121437385201184,0,0.0629364556878232,0,0.182699453551913,0,0.527418619638181,20339.4348080795,23838.9103589065,0,0.130561662333025,0,0.791307751466558
"cell_7007","activated CD4-positive, alpha-beta T cell",0.0455385837804567,0.0927810290892001,0.019595636237448,0.0565737900023269,0.0613332231951099,0.179431693989071,0.201655160909391,0.505878791137763,21433.5010961153,23645.1874959941,0,0.130176656362642,0.0223580596207587,0.720732644412831
"cell_7008","enterocyte of epithelium proper of ileum",0.045478704536501,0.084636703685514,0.0221493462124713,0.0564457064038061,0.0519577069221873,0.169382513661202,0.216840819855226,0.493344609711333,21342.1497707545,24234.7975797309,0,0.103153701079133,0.0245525380065756,0.685687650493433
"cell_7009","enterocyte of epithelium proper of ileum",-0.0457065410872791,0.106556570905117,0,0.0545307882629746,0,0.192584699453552,0,0.497954740849363,19853.9957300571,24162.076802508,0,0.103795377696437,0,0.735582677381682
"cell_7010","activated CD8-positive, alpha-beta T cell",-0.0499738580097598,0.102965234893112,0,0.0635726940370405,0,0.186322404371585,0,0.505253017313962,20235.4210782534,24399.6984360805,0,0.0569474048365678,0,0.733550365847382
"cell_7011","BEST4+ enterocyte",0.207995744310489,0.0151478157106097,0.0712059350703974,0.0491493388255305,0.125433669254915,0.120349726775956,0.373159796304287,0.397342897263573,22850.4576602239,23340.6566926976,0.0580073553995319,0.0600609313796605,0.0624991017553775,0.534660381253397
"cell_7012","activated CD4-positive, alpha-beta T cell",-0.0572521080007638,-0.0218785052444759,0,0.048201739846066,0,0.127306010928962,0,0.413154624122727,19916.5039811545,23315.6746280079,0,0.0715050943543617,0,0.482534877716626
"cell_7013","activated CD4-positive, alpha-beta T cell",-0.0540148591466798,0.083295482625857,0,0.0604139535478241,0.00528663472658186,0.149322404371585,0,0.463406083887652,20226.2948735932,23871.9244801097,0,0.0879989733174124,0,0.660506871198637
"cell_7014","enterocyte of epithelium proper of ileum",0.0765279451615535,0.0103504252456418,0.022598774558275,0.0187966753581907,0.148769205352718,0.14968306010929,0.336818370275919,0.432106901191479,23219.8016963821,23647.7647073406,0.0291708458709462,0.0682241739111027,0.0654872006165875,0.580572348088062
"cell_7015","enterocyte of epithelium proper of ileum",-0.0153385567675994,0.0275902410891273,0,0.0276181472738915,0,0.113568306010929,0,0.439209428233261,21019.5245800191,23540.5677569409,0,0.0793949268488656,0,0.66109934647658
"cell_7016","BEST4+ enterocyte",0.171147404942858,0.100651377473631,0.0587650487886405,0.062095792829936,0.124318519742277,0.170551912568306,0.421168333105302,0.47321738357195,22458.2416393973,23843.3111438123,0.0618104312938816,0.0984220335010992,0.0512598732597949,0.65047036255904
"cell_7017","activated CD8-positive, alpha-beta T cell",-0.0597451455202759,-0.00992115412684935,0,0.0496641681946529,0,0.126245901639344,0,0.411396876451295,19803.3640466682,23496.2675545167,0,0.0715162539477061,0,0.505534242314498
"cell_7018","BEST4+ enterocyte",0.0327926744677023,0.0826567113951011,0.0194614379339114,0.0676419283473126,0,0.122672131147541,0.183956408343131,0.476876037867994,20074.3557324533,24297.0525681268,0,0.0813311162941223,0.0165829142966477,0.629590019363873
"cell_7019","enterocyte of epithelium proper of ileum",-0.0360150951652947,-0.0140461830959313,0,0.0378842114090774,0,0.117060109289617,0,0.389973057070926,20109.9045100498,23547.8458122213,0,0.0445602562242632,0,0.470822982569226
"cell_7020","activated CD8-positive, alpha-beta T cell",0.0236038934126568,0.129254780128032,0.0203144323862162,0.0734999499717776,0.0205270113993061,0.19575956284153,0.18030690809571,0.524103712918067,20931.9924917197,24035.2434452947,0,0.130165496769298,0.018908395002728,0.736453964014104
"cell_7021","activated CD8-positive, alpha-beta T cell",0.0160450838690101,-0.0383384027510068,0.0183183772435777,0.0435677640029384,0,0.116153005464481,0.183265380468949,0.408160765895966,20304.2687506409,23033.7447362468,0,0.0745907219140934,0.0175829242156084,0.441289433427443
"cell_7022","activated CD4-positive, alpha-beta T cell",0.0748835274424126,0.243611753325925,0.0327491741509228,0.0910644042629257,0.0838840244506856,0.236125683060109,0.394813089902198,0.585578596542973,20226.830434982,24573.0751407389,0.0272902039451688,0.158767534511042,0.0283495835691971,0.904318767586824
"cell_7023","smooth muscle cell",-0.0338065743403478,0.00349854571884389,0,0.0517703429683031,0,0.14892349726776,0,0.424720377686718,20039.5202193142,23141.2339365397,0,0.0809237911370509,0,0.53018235899215
"cell_7024","macrophage",-0.0503928104520689,0.165130077306063,0,0.0828342274839293,0,0.21368306010929,0,0.528415087897033,19771.3598221063,24131.2046285011,0,0.110301420616233,0,0.808570676067916
"cell_7025","erythrocyte",-0.0212055597649967,0.0205788697716014,0,0.0151229389759464,0,0.0752131147540984,0,0.428219151334473,21081.65778161,22923.7032529848,0,0.0624769833387271,0,0.618179128417466
"cell_7026","erythrocyte",-0.00952241996466577,-0.0348256099175571,0,0.00374056557783351,0,0.0150874316939891,0,0.244119382671773,21288.4350762401,22647.0076999395,0,0.0136091240835184,0,0.182938283136036
"cell_7027","smooth muscle cell",-0.0029745560059401,0.0865344412110641,0.0154343325525188,0.0738519428802667,0.0105732694531637,0.157846994535519,0.288530079288139,0.513893557107352,20208.2224781855,24013.1607458027,0,0.0886239105446998,0.0130687619081911,0.635042062618246
"cell_7028","macrophage",-0.0509835785089,0.0928001439315884,0,0.0696273327419822,0,0.182420765027322,0,0.503932210443552,19514.5759265982,23835.6787294888,0,0.10163041658762,0,0.665193206506497
"cell_7029","endothelial cell",0.0722220472223859,0.082538749040211,0.0311122369041504,0.0777377785461798,0.0872294729886007,0.172814207650273,0.436103071917421,0.50773366443315,19870.6329476462,24094.2479763445,0.034687395519893,0.100787867290116,0.0240165972080502,0.607195845414167
"cell_7030","mast cell",-0.0258655410266905,0.0470272056677312,0,0.0515282178576913,0,0.139393442622951,0,0.440026685675532,20424.6960625763,23482.3003278724,0,0.0697753573859768,0,0.623673075447052
"cell_7031","fibroblast",-0.0215994866942704,0.00315010637828766,0,0.0460944789749489,0,0.13451912568306,0,0.395292250503464,20440.0730923463,23413.9273977943,0,0.043115088886161,0,0.507595190358166
"cell_7032","endothelial cell",-0.0491501807017764,0.0104407644233889,0.00349265145097265,0.0649671371360068,0,0.165819672131148,0.093487785194766,0.46921508051858,17153.013844309,22853.1709244495,0,0.106535057862492,0.00272029344342637,0.513770459024472
"cell_7033","endothelial cell",0.0488572757728929,0.10261517115321,0.0239842531117614,0.0741023583996269,0.0766149017016356,0.193475409836066,0.356884400650408,0.527736476093517,20391.1979210889,24149.6241751667,0,0.103488488879465,0.0213213129402331,0.676893051621862
"cell_7034","smooth muscle cell",-0.0415273241340065,0.0631663766453158,0,0.0601958824341767,0,0.164404371584699,0,0.506890645045681,20358.0622669065,23467.9963566904,0,0.116796303942684,0,0.650727310658483
"cell_7035","fibroblast",-0.041131996890691,-0.108643655954011,0,0.0241977765671247,0,0.0676448087431694,0,0.284185289297769,20506.0818055051,22697.3404921945,0,0.0182012967447466,0,0.27890558674738
