dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
Tabula Sapiens,558963,myo-medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,-4.4668264,3.841358,none,0.0,0.0,0.0,0.0
Tabula Sapiens,559066,medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,1.0795405,8.925513,none,0.0,0.0,0.0,0.0
Tabula Sapiens,559355,vein endothelial cell,endothelial cell,thymus,Thymus,,,,,-0.9016286,7.379092,none,0.0,0.0,0.0,0.0
Tabula Sapiens,560902,Langerhans cell,myeloid leukocyte,skin of chest,Skin,,,,,7.6683674,6.403792,none,0.0,0.0,0.0,0.0
Tabula Sapiens,561874,hematopoietic precursor cell,hematopoietic cell,bone marrow,Bone_Marrow,,,,,6.4280486,8.497217,none,0.0,0.0,0.0,0.0
Tabula Sapiens,562100,erythroid progenitor cell,stem cell,bone marrow,Bone_Marrow,,,,,5.3994737,7.963517,none,0.0,0.0,0.0,0.0
Tabula Sapiens,562897,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,-2.0654132,8.401444,none,0.0,0.0,0.0,0.0
Tabula Sapiens,562988,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,5.749993,5.5843287,none,0.0,0.0,0.0,0.0
Tabula Sapiens,563555,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,5.5054526,5.138021,none,0.0,0.0,0.0,0.0
Tabula Sapiens,563994,pancreatic ductal cell,duct epithelial cell,exocrine pancreas,Pancreas,,,,,-2.2778163,4.138618,none,0.0,0.0,0.0,0.0
Tabula Sapiens,564279,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,-1.9667102,8.458599,none,0.0,0.0,0.0,0.0
Tabula Sapiens,566217,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,-1.8592929,8.387657,none,0.0,0.0,0.0,0.0
Tabula Sapiens,566385,pancreatic ductal cell,duct epithelial cell,exocrine pancreas,Pancreas,,,,,2.4079912,9.336656,none,0.0,0.0,0.0,0.0
Tabula Sapiens,566599,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,-1.7941172,8.40165,none,0.0,0.0,0.0,0.0
Tabula Sapiens,566653,intermediate monocyte,myeloid leukocyte,exocrine pancreas,Pancreas,,,,,8.773234,8.882209,none,0.0,0.0,0.0,0.0
Tabula Sapiens,566705,pancreatic ductal cell,duct epithelial cell,exocrine pancreas,Pancreas,,,,,1.3964295,4.6393995,ADORA1,1.1332412,0.0,0.0,0.0
Tabula Sapiens,568074,mucus secreting cell,secretory cell,trachea,Trachea,,,,,2.9065812,9.574457,none,0.0,0.0,0.0,0.0
Tabula Sapiens,570190,mucus secreting cell,secretory cell,trachea,Trachea,,,,,3.2212133,9.536974,ADORA2B,0.0,0.0,0.8805516,0.0
Tabula Sapiens,570193,basal cell,epithelial cell,trachea,Trachea,,,,,2.2348237,9.735285,ADORA2B,0.0,0.0,1.8831432,0.0
Tabula Sapiens,572332,mucus secreting cell,secretory cell,trachea,Trachea,,,,,3.0139835,9.255795,none,0.0,0.0,0.0,0.0
Tabula Sapiens,573160,mucus secreting cell,secretory cell,trachea,Trachea,,,,,3.4872248,9.495895,none,0.0,0.0,0.0,0.0
Tabula Sapiens,574005,gamma-delta T cell,t cell,sigmoid colon,Large_Intestine,,,,,5.6217523,11.691935,none,0.0,0.0,0.0,0.0
Tabula Sapiens,574330,colon macrophage,myeloid leukocyte,sigmoid colon,Large_Intestine,,,,,7.6716943,6.8981276,none,0.0,0.0,0.0,0.0
Tabula Sapiens,574919,colon endothelial cell,endothelial cell,sigmoid colon,Large_Intestine,,,,,-1.0746056,7.06477,none,0.0,0.0,0.0,0.0
Tabula Sapiens,575323,plasma cell,lymphocyte of b lineage,sigmoid colon,Large_Intestine,,,,,5.4116592,9.933782,none,0.0,0.0,0.0,0.0
Tabula Sapiens,575338,colon macrophage,myeloid leukocyte,sigmoid colon,Large_Intestine,,,,,7.962469,6.878332,none,0.0,0.0,0.0,0.0
Tabula Sapiens,576179,colon macrophage,myeloid leukocyte,sigmoid colon,Large_Intestine,,,,,7.9394693,7.2399807,none,0.0,0.0,0.0,0.0
Tabula Sapiens,576785,regulatory T cell,t cell,sigmoid colon,Large_Intestine,,,,,5.666714,11.489576,none,0.0,0.0,0.0,0.0
Tabula Sapiens,578351,BEST4+ enterocyte,intestinal epithelial cell,sigmoid colon,Large_Intestine,,,,,1.7548925,7.6212497,none,0.0,0.0,0.0,0.0
Tabula Sapiens,578848,gamma-delta T cell,t cell,sigmoid colon,Large_Intestine,,,,,6.2315483,11.830982,none,0.0,0.0,0.0,0.0
Tabula Sapiens,583506,"CD8-positive, alpha-beta T cell",t cell,lymph node,Lymph_Node,,,,,6.8188763,10.3008795,none,0.0,0.0,0.0,0.0
Tabula Sapiens,591808,mesenchymal stem cell of adipose tissue,stem cell,brown adipose tissue,Fat,,,,,-3.0072162,10.409963,none,0.0,0.0,0.0,0.0
Tabula Sapiens,596985,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,4.8272095,7.276874,none,0.0,0.0,0.0,0.0
Tabula Sapiens,597055,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,5.3817263,7.6123085,none,0.0,0.0,0.0,0.0
Tabula Sapiens,598595,platelet,hematopoietic cell,blood,Blood,,,,,3.4585428,2.617828,ADORA2B,0.0,0.0,1.8621773,0.0
Tabula Sapiens,600734,muscle cell,contractile cell,brown adipose tissue,Fat,,,,,0.1717499,11.980968,none,0.0,0.0,0.0,0.0
Tabula Sapiens,607625,myofibroblast cell,contractile cell,subcutaneous adipose tissue,Fat,,,,,-2.1686082,8.603222,none,0.0,0.0,0.0,0.0
Tabula Sapiens,608486,myofibroblast cell,contractile cell,subcutaneous adipose tissue,Fat,,,,,-2.216822,8.747049,none,0.0,0.0,0.0,0.0
Tabula Sapiens,611035,fibroblast of cardiac tissue,fibroblast,heart right ventricle,Heart,,,,,-4.212747,7.865694,none,0.0,0.0,0.0,0.0
Tabula Sapiens,611112,neuron,neuron,heart right ventricle,Heart,,,,,-1.7014109,8.024936,none,0.0,0.0,0.0,0.0
Tabula Sapiens,611349,neuron,neuron,heart right ventricle,Heart,,,,,-1.9854702,7.7402015,none,0.0,0.0,0.0,0.0
Tabula Sapiens,611633,neuron,neuron,heart right ventricle,Heart,,,,,-1.3868365,7.370853,none,0.0,0.0,0.0,0.0
Tabula Sapiens,613620,type B pancreatic cell,glandular epithelial cell,exocrine pancreas,Pancreas,,,,,0.9189381,5.9763737,none,0.0,0.0,0.0,0.0
Tabula Sapiens,614405,pancreatic ductal cell,duct epithelial cell,exocrine pancreas,Pancreas,,,,,2.0677526,9.362289,none,0.0,0.0,0.0,0.0
Tabula Sapiens,614604,pancreatic stellate cell,fibroblast,exocrine pancreas,Pancreas,,,,,-3.3799322,9.846056,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624018,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,0.45921817,4.50288,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624107,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,1.9038966,4.3245273,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624142,vestibular dark cell,vestibular dark cell,utricle of membranous labyrinth,Ear,,,,,0.48459083,6.5083194,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624195,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,1.1392672,8.392912,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624233,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,0.9619283,7.942876,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624249,vestibular dark cell,vestibular dark cell,utricle of membranous labyrinth,Ear,,,,,0.8306805,6.7425723,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624275,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,1.2408577,7.6484447,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624277,supporting cell of vestibular epithelium,ecto-epithelial cell,utricle of membranous labyrinth,Ear,,,,,1.0570855,8.551356,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624295,vestibular dark cell,vestibular dark cell,utricle of membranous labyrinth,Ear,,,,,0.7075384,6.2927237,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624322,vestibular dark cell,vestibular dark cell,utricle of membranous labyrinth,Ear,,,,,1.2880065,6.2330127,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624348,hematopoietic precursor cell,hematopoietic cell,bone marrow,Bone_Marrow,,,,,6.7772503,8.277078,none,0.0,0.0,0.0,0.0
Tabula Sapiens,624900,erythroid progenitor cell,stem cell,bone marrow,Bone_Marrow,,,,,5.6738243,8.3558,none,0.0,0.0,0.47201863,0.0
Tabula Sapiens,628479,conjunctival epithelial cell,conjunctival epithelial cell,conjunctiva,Eye,,,,,2.6896193,11.3697815,none,0.0,0.0,0.0,0.0
Tabula Sapiens,628629,conjunctival epithelial cell,conjunctival epithelial cell,conjunctiva,Eye,,,,,2.5448763,10.858239,none,0.0,0.0,0.0,0.0
Tabula Sapiens,641349,fast muscle cell,contractile cell,muscle of pelvic diaphragm,Muscle,,,,,-3.3535123,10.044839,none,0.0,0.0,0.0,0.0
Tabula Sapiens,645248,"CD8-positive, alpha-beta thymocyte",t cell,thymus,Thymus,,,,,6.0807347,10.009508,none,0.0,0.0,0.0,0.0
Tabula Sapiens,645272,thymocyte,t cell,thymus,Thymus,,,,,6.0658803,9.914516,none,0.0,0.0,0.0,0.0
Tabula Sapiens,645397,thymocyte,t cell,thymus,Thymus,,,,,6.0371776,9.985744,none,0.0,0.0,0.0,0.0
Tabula Sapiens,647529,classical monocyte,myeloid leukocyte,blood,Blood,,,,,8.648173,9.165982,none,0.0,0.0,0.0,0.0
Tabula Sapiens,648832,club cell,endo-epithelial cell,lung,Lung,,,,,3.3358936,9.742477,none,0.0,0.0,0.6714745,0.0
Tabula Sapiens,649032,serous cell of epithelium of bronchus,secretory cell,lung,Lung,,,,,4.0179315,8.989515,none,0.0,0.0,0.0,0.0
Tabula Sapiens,651528,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,2.3671052,8.364027,none,0.0,0.0,0.0,0.0
Tabula Sapiens,652832,non-classical monocyte,myeloid leukocyte,lung,Lung,,,,,8.644925,8.54843,none,0.0,0.0,0.0,0.0
Tabula Sapiens,653995,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,2.5722096,10.576642,none,0.0,0.0,0.0,0.0
Tabula Sapiens,654361,basal cell,epithelial cell,lung,Lung,,,,,2.1560478,8.835842,none,0.0,0.0,0.0,0.0
Tabula Sapiens,654536,monocyte,myeloid leukocyte,lung,Lung,,,,,8.025349,8.243332,none,0.0,0.0,0.0,0.0
Tabula Sapiens,654559,intermediate monocyte,myeloid leukocyte,lung,Lung,,,,,8.510565,7.5916524,none,0.0,0.0,0.0,0.0
Tabula Sapiens,655285,respiratory tract goblet cell,glandular epithelial cell,lung,Lung,,,,,2.7635787,9.767976,none,0.0,0.0,0.6548509,0.0
Tabula Sapiens,657050,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,2.497752,10.167133,none,0.0,0.0,0.0,0.0
Tabula Sapiens,657645,pulmonary ionocyte,epithelial cell,lung,Lung,,,,,1.5284638,7.4770966,none,0.0,0.0,0.0,0.0
Tabula Sapiens,658614,club cell,endo-epithelial cell,lung,Lung,,,,,3.313312,8.997514,none,0.0,0.0,0.0,0.0
Tabula Sapiens,658908,intermediate monocyte,myeloid leukocyte,lung,Lung,,,,,8.961208,8.49007,ADORA2B,0.0,0.0,0.8948499,0.0
Tabula Sapiens,660653,respiratory tract goblet cell,glandular epithelial cell,lung,Lung,,,,,3.1264565,8.858962,none,0.0,0.0,0.30168664,0.0
Tabula Sapiens,661279,basophil,granulocyte,lung,Lung,,,,,7.178257,11.610445,none,0.0,0.0,0.0,0.0
Tabula Sapiens,661587,plasmacytoid dendritic cell,dendritic cell,lung,Lung,,,,,8.201279,8.522576,none,0.0,0.0,0.0,0.0
Tabula Sapiens,662173,basophil,granulocyte,lung,Lung,,,,,7.3662586,11.825638,none,0.0,0.0,0.0,0.0
Tabula Sapiens,662773,club cell,endo-epithelial cell,lung,Lung,,,,,3.1437597,9.444186,none,0.0,0.0,0.0,0.0
Tabula Sapiens,663004,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,2.722496,8.927462,none,0.0,0.0,0.0,0.0
Tabula Sapiens,663030,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,1.527565,8.141974,none,0.0,0.0,0.0,0.0
Tabula Sapiens,663179,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,2.85895,10.458515,none,0.0,0.0,0.0,0.0
Tabula Sapiens,664218,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,6.5108814,8.573018,none,0.0,0.0,0.0,0.0
Tabula Sapiens,666394,club cell,endo-epithelial cell,lung,Lung,,,,,3.6754029,9.300387,none,0.0,0.0,0.0,0.0
Tabula Sapiens,667627,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,2.8501487,10.362431,none,0.0,0.0,0.0,0.0
Tabula Sapiens,669214,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,-1.6283063,7.9364896,none,0.0,0.0,0.0,0.0
Tabula Sapiens,669620,pulmonary ionocyte,epithelial cell,lung,Lung,,,,,1.8545395,7.556816,none,0.0,0.0,0.0,0.0
Tabula Sapiens,672081,club cell,endo-epithelial cell,lung,Lung,,,,,3.5133543,9.091466,none,0.0,0.0,0.0,0.0
Tabula Sapiens,674471,serous cell of epithelium of bronchus,secretory cell,lung,Lung,,,,,4.1349263,8.946531,none,0.0,0.0,0.0,0.0
Tabula Sapiens,674691,pulmonary ionocyte,epithelial cell,lung,Lung,,,,,2.414978,8.238342,none,0.0,0.0,0.0,0.0
Tabula Sapiens,675686,serous cell of epithelium of bronchus,secretory cell,lung,Lung,,,,,4.5028763,8.71593,none,0.0,0.0,0.0,0.0
Tabula Sapiens,676899,basophil,granulocyte,lung,Lung,,,,,6.9853463,11.512833,none,0.0,0.0,0.0,0.0
Tabula Sapiens,677593,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,3.122719,8.798257,none,0.0,0.0,0.0,0.0
Tabula Sapiens,681680,fibroblast,fibroblast,adipose tissue,Fat,,,,,-3.4096398,10.285794,none,0.0,0.0,0.0,0.0
Tabula Sapiens,683026,skeletal muscle satellite stem cell,stem cell,muscle of abdomen,Muscle,,,,,-1.0040748,10.4626665,none,0.0,0.0,0.0,0.0
Tabula Sapiens,691344,capillary endothelial cell,endothelial cell,muscle of abdomen,Muscle,,,,,-0.91730577,8.046654,none,0.0,0.0,0.0,0.0
Tabula Sapiens,691791,skeletal muscle satellite stem cell,stem cell,muscle of abdomen,Muscle,,,,,-1.1431066,10.159387,none,0.0,0.0,0.0,0.0
Tabula Sapiens,692134,slow muscle cell,contractile cell,muscle of abdomen,Muscle,,,,,0.32160172,12.21054,none,0.0,0.0,0.0,0.0
Tabula Sapiens,693048,tendon cell,stromal cell,muscle of abdomen,Muscle,,,,,-2.6152635,10.128697,none,0.0,0.0,0.0,0.0
Tabula Sapiens,693507,mesenchymal stem cell,stem cell,muscle of abdomen,Muscle,,,,,-2.6987855,10.327687,none,0.0,0.0,0.0,0.0
Tabula Sapiens,695947,pericyte,contractile cell,muscle of abdomen,Muscle,,,,,-1.2709291,8.524762,none,0.0,0.0,0.0,0.0
Tabula Sapiens,696100,tendon cell,stromal cell,muscle of abdomen,Muscle,,,,,-2.4017491,10.250124,none,0.0,0.0,0.0,0.0
Tabula Sapiens,696749,pericyte,contractile cell,muscle of abdomen,Muscle,,,,,-1.8031019,9.684739,none,0.0,0.0,0.0,0.0
Tabula Sapiens,696976,skeletal muscle satellite stem cell,stem cell,muscle of abdomen,Muscle,,,,,-0.65077734,10.028803,none,0.0,0.0,0.0,0.0
Tabula Sapiens,697523,intestinal crypt stem cell of colon,stem cell,ascending colon,Large_Intestine,,,,,2.131133,7.896511,none,0.0,0.0,0.62150866,0.0
Tabula Sapiens,698639,taste receptor cell,ecto-epithelial cell,posterior part of tongue,Tongue,,,,,3.7894526,4.1415153,none,0.0,0.0,0.0,0.0
Tabula Sapiens,699269,mural cell,contractile cell,posterior part of tongue,Tongue,,,,,-2.2085242,8.194163,none,0.0,0.0,0.0,0.0
Tabula Sapiens,699887,mural cell,contractile cell,posterior part of tongue,Tongue,,,,,8.457628,9.072219,none,0.0,0.0,0.0,0.0
Tabula Sapiens,699957,taste receptor cell,ecto-epithelial cell,posterior part of tongue,Tongue,,,,,3.5641775,4.611473,none,0.0,0.0,0.0,0.0
Tabula Sapiens,700701,taste receptor cell,ecto-epithelial cell,posterior part of tongue,Tongue,,,,,3.5468018,4.281391,ADORA1,1.081445,0.0,0.0,0.0
Tabula Sapiens,703089,mast cell,granulocyte,posterior part of tongue,Tongue,,,,,7.3951654,11.859741,none,0.0,0.0,0.0,0.0
Tabula Sapiens,703290,taste receptor cell,ecto-epithelial cell,posterior part of tongue,Tongue,,,,,3.7519846,4.4003606,none,0.0,0.0,0.0,0.0
Tabula Sapiens,703628,tracheal goblet cell,glandular epithelial cell,trachea,Trachea,,,,,4.7059073,8.16501,none,0.0,0.0,0.0,0.0
Tabula Sapiens,705357,tracheal goblet cell,glandular epithelial cell,trachea,Trachea,,,,,5.340299,7.2257953,none,0.0,0.0,0.0,0.0
Tabula Sapiens,705611,glial cell,glial cell,right ovary,Ovary,,,,,-0.085800454,8.935823,none,0.0,0.0,0.0,0.0
Tabula Sapiens,705629,ovarian surface epithelial cell,epithelial cell,right ovary,Ovary,,,,,0.8214799,9.131496,none,0.0,0.0,0.0,0.0
Tabula Sapiens,705645,glandular secretory epithelial cell,glandular epithelial cell,right ovary,Ovary,,,,,-0.16654482,10.130255,none,0.0,0.0,0.0,0.0
Tabula Sapiens,706288,glandular secretory epithelial cell,glandular epithelial cell,right ovary,Ovary,,,,,-0.08728098,9.928507,none,0.0,0.0,0.0,0.0
Tabula Sapiens,706404,glandular secretory epithelial cell,glandular epithelial cell,right ovary,Ovary,,,,,-0.12851934,10.146514,none,0.0,0.0,0.0,0.0
Tabula Sapiens,709176,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,-1.7494152,10.560883,none,0.0,0.0,0.0,0.0
Tabula Sapiens,711586,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,-1.7043006,10.842894,none,0.0,0.0,0.0,0.0
Tabula Sapiens,713080,kidney epithelial cell,kidney epithelial cell,kidney,Kidney,,,,,5.305086,6.5673137,none,0.0,0.0,0.0,0.0
Tabula Sapiens,714917,kidney epithelial cell,kidney epithelial cell,kidney,Kidney,,,,,5.46916,6.7313414,none,0.0,0.0,0.0,0.0
Tabula Sapiens,715915,natural killer cell,innate lymphoid cell,kidney,Kidney,,,,,6.8956146,9.329133,none,0.0,0.0,0.0,0.0
Tabula Sapiens,719164,intermediate monocyte,myeloid leukocyte,liver,Liver,,,,,7.7968903,7.3554606,none,0.0,0.0,0.0,0.0
Tabula Sapiens,719928,intrahepatic cholangiocyte,duct epithelial cell,liver,Liver,,,,,2.8126616,9.672387,none,0.0,0.0,0.0,0.0
Tabula Sapiens,720164,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-4.1454196,9.895402,none,0.0,0.0,0.0,0.0
Tabula Sapiens,720453,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-4.317635,9.01011,none,0.0,0.0,0.0,0.0
Tabula Sapiens,720520,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-4.297197,9.586988,none,0.0,0.0,0.0,0.0
Tabula Sapiens,721787,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-4.1749897,9.510684,none,0.0,0.0,0.0,0.0
Tabula Sapiens,722024,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-3.8212128,9.792277,none,0.0,0.0,0.0,0.0
Tabula Sapiens,722086,basal cell,epithelial cell,trachea,Trachea,,,,,1.589574,10.783173,none,0.0,0.0,0.0,0.0
Tabula Sapiens,722657,connective tissue cell,connective tissue cell,trachea,Trachea,,,,,-4.0753717,9.370188,none,0.0,0.0,0.0,0.0
Tabula Sapiens,723507,Schwann cell,glial cell,eye,Eye,,,,,-1.4043565,10.112114,none,0.0,0.0,0.0,0.0
Tabula Sapiens,723581,microglial cell,myeloid leukocyte,eye,Eye,,,,,7.699253,7.8790555,none,0.0,0.0,0.0,0.0
Tabula Sapiens,723730,retinal pigment epithelial cell,retinal pigment epithelial cell,eye,Eye,,,,,2.1022985,2.3621237,none,0.0,0.0,0.0,0.0
Tabula Sapiens,723738,retinal pigment epithelial cell,retinal pigment epithelial cell,eye,Eye,,,,,4.4564486,5.681123,none,0.0,0.0,0.0,0.0
Tabula Sapiens,723773,retinal bipolar neuron,neuron,eye,Eye,,,,,0.47859848,3.7409406,none,0.0,0.0,0.0,0.0
Tabula Sapiens,724299,keratocyte,fibroblast,eye,Eye,,,,,-3.8023884,9.4794855,none,0.0,0.0,0.0,0.0
Tabula Sapiens,724333,retina horizontal cell,neuron,eye,Eye,,,,,4.826905,5.48843,none,0.0,0.0,0.0,0.0
Tabula Sapiens,724413,retinal pigment epithelial cell,retinal pigment epithelial cell,eye,Eye,,,,,1.9264171,2.2309113,none,0.0,0.0,0.0,0.0
Tabula Sapiens,724511,retinal pigment epithelial cell,retinal pigment epithelial cell,eye,Eye,,,,,1.8404453,2.0401676,none,0.0,0.0,0.0,0.0
Tabula Sapiens,724694,smooth muscle cell,contractile cell,coronary artery,Vasculature,,,,,-1.8785406,7.976269,none,0.0,0.0,0.0,0.0
Tabula Sapiens,726081,endothelial cell of arteriole,endothelial cell,duodenum,Small_Intestine,,,,,-0.88656664,7.4893594,none,0.0,0.0,0.0,0.0
Tabula Sapiens,726235,endothelial cell of venule,endothelial cell,duodenum,Small_Intestine,,,,,-0.5292586,7.498879,none,0.0,0.0,0.0,0.0
Tabula Sapiens,727627,paneth cell of epithelium of small intestine,intestinal epithelial cell,duodenum,Small_Intestine,,,,,1.8292576,6.7252903,none,0.0,0.0,0.0,0.0
Tabula Sapiens,727916,small intestine goblet cell,intestinal epithelial cell,duodenum,Small_Intestine,,,,,1.4539841,7.9018254,none,0.0,0.0,0.0,0.0
Tabula Sapiens,729130,endothelial cell of arteriole,endothelial cell,duodenum,Small_Intestine,,,,,-0.59191346,7.642521,none,0.0,0.0,0.0,0.0
Tabula Sapiens,729573,mast cell,granulocyte,duodenum,Small_Intestine,,,,,6.755132,11.668189,ADORA3,0.0,0.0,0.0,1.3160095
Tabula Sapiens,730090,endothelial cell of arteriole,endothelial cell,duodenum,Small_Intestine,,,,,-0.84731454,7.960453,none,0.0,0.0,0.0,0.0
Tabula Sapiens,730244,paneth cell of epithelium of small intestine,intestinal epithelial cell,duodenum,Small_Intestine,,,,,1.4692723,7.560675,none,0.0,0.0,0.0,0.0
Tabula Sapiens,732757,fibroblast,fibroblast,stomach smooth muscle,Stomach,,,,,-3.6734967,9.957619,none,0.0,0.0,0.0,0.0
Tabula Sapiens,733977,mast cell,granulocyte,stomach smooth muscle,Stomach,,,,,7.0495777,11.747853,none,0.0,0.0,0.0,0.0
Tabula Sapiens,736086,tissue-resident macrophage,myeloid leukocyte,stomach smooth muscle,Stomach,,,,,-3.6071553,10.039314,none,0.0,0.0,0.0,0.0
Tabula Sapiens,736988,mononuclear phagocyte,myeloid leukocyte,stomach smooth muscle,Stomach,,,,,8.337324,8.907252,none,0.0,0.0,0.0,0.0
Tabula Sapiens,740857,eye photoreceptor cell,neuron,posterior segment of eyeball,Eye,,,,,5.1280503,6.055189,none,0.0,0.0,0.0,0.0
Tabula Sapiens,740932,retinal bipolar neuron,neuron,posterior segment of eyeball,Eye,,,,,5.3944635,5.929259,none,0.0,0.0,0.0,0.0
Tabula Sapiens,741036,eye photoreceptor cell,neuron,posterior segment of eyeball,Eye,,,,,4.9416738,5.9843993,none,0.0,0.0,0.0,0.0
Tabula Sapiens,741064,retinal pigment epithelial cell,retinal pigment epithelial cell,posterior segment of eyeball,Eye,,,,,2.4641557,2.629662,ADORA2B,0.0,0.0,1.2820907,0.0
Tabula Sapiens,741222,eye photoreceptor cell,neuron,posterior segment of eyeball,Eye,,,,,4.835364,5.883242,none,0.0,0.0,0.0,0.0
Tabula Sapiens,741471,eye photoreceptor cell,neuron,posterior segment of eyeball,Eye,,,,,5.015344,5.810846,none,0.0,0.0,0.0,0.0
Tabula Sapiens,741575,Mueller cell,glial cell,posterior segment of eyeball,Eye,,,,,5.748471,7.6500907,none,0.0,0.0,0.0,0.0
Tabula Sapiens,741578,retinal bipolar neuron,neuron,posterior segment of eyeball,Eye,,,,,1.1623774,4.1022086,none,0.0,0.0,0.0,0.0
Tabula Sapiens,743676,stratified squamous epithelial cell,stratified epithelial cell,posterior part of tongue,Tongue,,,,,1.3651938,10.308826,none,0.0,0.0,0.0,0.0
Tabula Sapiens,744511,endothelial cell of lymphatic vessel,endothelial cell,posterior part of tongue,Tongue,,,,,1.5994589,8.9185,none,0.0,0.0,0.0,0.0
Tabula Sapiens,747744,tendon cell,stromal cell,muscle of abdomen,Muscle,,,,,-3.106222,10.390569,none,0.0,0.0,0.0,0.0
Tabula Sapiens,748379,glial cell,glial cell,left ovary,Ovary,,,,,0.14096649,9.140522,none,0.0,0.0,0.0,0.0
Tabula Sapiens,749425,ovarian surface epithelial cell,epithelial cell,left ovary,Ovary,,,,,0.2414758,9.786717,none,0.0,0.0,0.0,0.0
Tabula Sapiens,749743,blood vessel smooth muscle cell,contractile cell,left ovary,Ovary,,,,,-1.5932579,9.013174,none,0.0,0.0,0.0,0.0
Tabula Sapiens,750142,blood vessel smooth muscle cell,contractile cell,left ovary,Ovary,,,,,-1.5665799,8.933589,none,0.0,0.0,0.0,0.0
Tabula Sapiens,750508,theca cell,stromal cell,left ovary,Ovary,,,,,0.24430493,9.416716,none,0.0,0.0,0.0,0.0
Tabula Sapiens,751549,glial cell,glial cell,left ovary,Ovary,,,,,-0.36936894,9.0630455,ADORA1,1.4943905,0.0,0.0,0.0
Tabula Sapiens,751607,ovarian surface epithelial cell,epithelial cell,left ovary,Ovary,,,,,0.73952436,9.346146,none,0.0,0.0,0.0,0.0
Tabula Sapiens,751655,ovarian surface epithelial cell,epithelial cell,left ovary,Ovary,,,,,0.15894061,9.728029,none,0.0,0.0,0.0,0.0
Tabula Sapiens,752092,glial cell,glial cell,left ovary,Ovary,,,,,-0.051925793,9.113921,none,0.0,0.0,0.0,0.0
Tabula Sapiens,753596,blood vessel smooth muscle cell,meso-epithelial cell,left ovary,Ovary,,,,,0.16603892,9.406944,none,0.0,0.0,0.0,0.0
Tabula Sapiens,754147,stromal cell of ovary,stromal cell,left ovary,Ovary,,,,,-0.635425,9.560243,none,0.0,0.0,0.0,0.0
Tabula Sapiens,754724,glial cell,glial cell,left ovary,Ovary,,,,,-0.26631463,9.857065,none,0.0,0.0,0.0,0.0
Tabula Sapiens,760329,"naive thymus-derived CD4-positive, alpha-beta T cell",t cell,lymph node,Lymph_Node,,,,,6.217856,10.394146,none,0.0,0.0,0.0,0.0
