dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
HBCA,706807,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A46,6.440298,-8.786611,none,0.0,0.0,0.0,0.0
HBCA,706838,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A44-A45,6.073649,-8.402073,none,0.0,0.0,0.0,0.0
HBCA,706888,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,6.7244945,-8.475494,none,0.0,0.0,0.0,0.0
HBCA,706896,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.9488754,-9.4321375,ADORA1,1.0,0.0,0.0,0.0
HBCA,706963,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human La,6.456475,-9.811863,ADORA1,1.0,0.0,0.0,0.0
HBCA,706969,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,5.897729,-8.133929,none,0.0,0.0,0.0,0.0
HBCA,706981,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.161367,-8.656539,none,0.0,0.0,0.0,0.0
HBCA,707123,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,6.562017,-9.171112,ADORA1,2.0,0.0,0.0,0.0
HBCA,707165,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A40,5.926474,-7.9401746,ADORA1,1.0,0.0,0.0,0.0
HBCA,707188,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,6.7135024,-8.984412,ADORA1,2.0,0.0,0.0,0.0
HBCA,707255,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,5.7116437,-7.166989,none,0.0,0.0,0.0,0.0
HBCA,707266,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MEC,6.0702953,-9.110424,none,0.0,0.0,0.0,0.0
HBCA,707268,oligodendrocyte precursor cell,,midbrain,,Oligodendrocyte precursor,Midbrain,Midbrain,Human SN,5.84682,-6.8552594,none,0.0,0.0,0.0,0.0
HBCA,707283,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Claustrum,Human Cla,6.985671,-9.408251,none,0.0,0.0,0.0,0.0
HBCA,707285,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Claustrum,Human Cla,6.8105087,-9.300762,ADORA1,1.0,0.0,0.0,0.0
HBCA,707329,oligodendrocyte precursor cell,,thalamic complex,,Oligodendrocyte precursor,Thalamus,Thalamus,Human LP-VPL,6.611145,-7.873761,none,0.0,0.0,0.0,0.0
HBCA,707358,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,7.074017,-9.098671,none,0.0,0.0,0.0,0.0
HBCA,707364,oligodendrocyte precursor cell,,midbrain,,Oligodendrocyte precursor,Midbrain,Midbrain,Human SN-RN,5.351516,-6.9793587,ADORA1,1.0,0.0,0.0,0.0
HBCA,707366,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CMN,6.310221,-7.942851,none,0.0,0.0,0.0,0.0
HBCA,707398,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A44-A45,6.6694465,-9.223485,ADORA1,1.0,0.0,0.0,0.0
HBCA,707494,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.5461893,-8.943104,ADORA1,2.0,0.0,0.0,0.0
HBCA,707508,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.436399,-9.163751,none,0.0,0.0,0.0,0.0
HBCA,707523,oligodendrocyte precursor cell,,thalamic complex,,Oligodendrocyte precursor,Thalamus,Thalamus,Human VLN,6.217667,-8.20812,none,0.0,0.0,0.0,0.0
HBCA,707579,oligodendrocyte precursor cell,,hypothalamus,,Oligodendrocyte precursor,Hypothalamus,Hypothalamus,Human HTHso,6.540069,-9.935406,none,0.0,0.0,0.0,0.0
HBCA,707586,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,6.909579,-8.453356,none,0.0,0.0,0.0,0.0
HBCA,707607,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A43,6.1616235,-7.4897876,none,0.0,0.0,0.0,0.0
HBCA,707609,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CMN,6.9052315,-8.811115,none,0.0,0.0,0.0,0.0
HBCA,707611,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A46,6.6537676,-8.871514,none,0.0,0.0,0.0,0.0
HBCA,707614,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.8690643,-8.477415,none,0.0,0.0,0.0,0.0
HBCA,707634,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,6.973646,-8.229032,none,0.0,0.0,0.0,0.0
HBCA,707672,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,7.099868,-9.056667,ADORA1,1.0,0.0,0.0,0.0
HBCA,707685,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human BL,6.2420063,-9.506465,ADORA1,1.0,0.0,0.0,0.0
HBCA,707714,oligodendrocyte precursor cell,,hypothalamus,,Oligodendrocyte precursor,Hypothalamus,Hypothalamus,Human HTHtub,6.2571454,-9.381267,none,0.0,0.0,0.0,0.0
HBCA,707754,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,5.83308,-8.309948,ADORA1,1.0,0.0,0.0,0.0
HBCA,707756,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human BL,5.741666,-7.231989,none,0.0,0.0,0.0,0.0
HBCA,707777,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA3R,6.042936,-9.026827,none,0.0,0.0,0.0,0.0
HBCA,707789,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,6.1896653,-8.145742,none,0.0,0.0,0.0,0.0
HBCA,707790,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CMN,6.4281106,-7.9654946,none,0.0,0.0,0.0,0.0
HBCA,707799,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A40,6.723357,-9.210438,none,0.0,0.0,0.0,0.0
HBCA,707830,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human FI,6.259004,-9.203713,ADORA1,1.0,0.0,0.0,0.0
HBCA,707841,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,5.718579,-7.7482047,none,0.0,0.0,0.0,0.0
HBCA,707864,oligodendrocyte precursor cell,,hypothalamus,,Oligodendrocyte precursor,Hypothalamus,Hypothalamus,Human HTHpo,6.865498,-9.192994,ADORA1,1.0,0.0,0.0,0.0
HBCA,707902,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.380652,-7.8957086,ADORA1,1.0,0.0,0.0,0.0
HBCA,707940,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,6.00322,-8.466672,none,0.0,0.0,0.0,0.0
HBCA,707982,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.0370426,-8.890878,ADORA1,1.0,0.0,0.0,0.0
HBCA,708068,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human NAC,6.107976,-7.1605206,none,0.0,0.0,0.0,0.0
HBCA,708076,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A32,5.686083,-8.436833,none,0.0,0.0,0.0,0.0
HBCA,708097,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human BM,6.1232696,-7.343002,none,0.0,0.0,0.0,0.0
HBCA,708192,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human M1C,5.957994,-8.159051,none,0.0,0.0,0.0,0.0
HBCA,708194,oligodendrocyte precursor cell,,thalamic complex,,Oligodendrocyte precursor,Thalamus,Thalamus,Human LP,7.026332,-8.178145,none,0.0,0.0,0.0,0.0
HBCA,708198,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.6203785,-9.038726,none,0.0,0.0,0.0,0.0
HBCA,708223,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.855964,-9.08704,none,0.0,0.0,0.0,0.0
HBCA,708235,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human ITG,6.6590858,-8.435816,ADORA1,1.0,0.0,0.0,0.0
HBCA,708243,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.067876,-8.709828,ADORA1,1.0,0.0,0.0,0.0
HBCA,708270,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human FI,6.6271176,-9.210818,none,0.0,0.0,0.0,0.0
HBCA,708271,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,6.9902067,-8.843846,none,0.0,0.0,0.0,0.0
HBCA,708298,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,6.24089,-8.967083,none,0.0,0.0,0.0,0.0
HBCA,708303,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human La,6.7998915,-8.772948,none,0.0,0.0,0.0,0.0
HBCA,708348,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,7.2329526,-8.619066,none,0.0,0.0,0.0,0.0
HBCA,708383,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MEC,6.0059724,-6.5918684,none,0.0,0.0,0.0,0.0
HBCA,708408,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Extended amygdala,Human BNST,5.6775174,-7.7587037,ADORA1,1.0,0.0,0.0,0.0
HBCA,708422,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.3957453,-9.305158,none,0.0,0.0,0.0,0.0
HBCA,708432,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal forebrain,Human SEP,7.0007744,-9.621116,none,0.0,0.0,0.0,0.0
HBCA,708449,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human Sub,6.7488413,-8.386925,none,0.0,0.0,0.0,0.0
HBCA,708454,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.94897,-8.710782,ADORA1,3.0,0.0,0.0,0.0
HBCA,708522,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.7831926,-8.971429,none,0.0,0.0,0.0,0.0
HBCA,708547,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V1C,5.660935,-8.478623,none,0.0,0.0,0.0,0.0
HBCA,708607,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.708865,-8.478071,ADORA1,2.0,0.0,0.0,0.0
HBCA,708646,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal forebrain,Human SEP,6.6696076,-9.912968,none,0.0,0.0,0.0,0.0
HBCA,708655,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CoA,6.086337,-9.355758,none,0.0,0.0,0.0,0.0
HBCA,708673,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,6.3146343,-8.591367,none,0.0,0.0,0.0,0.0
HBCA,708690,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human TH-TL,6.5151043,-8.5994,none,0.0,0.0,0.0,0.0
HBCA,708700,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.5606766,-8.299232,none,0.0,0.0,0.0,0.0
HBCA,708707,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.690134,-9.7929945,none,0.0,0.0,0.0,0.0
HBCA,708743,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,5.920281,-7.6770496,none,0.0,0.0,0.0,0.0
HBCA,708779,oligodendrocyte precursor cell,,hypothalamus,,Oligodendrocyte precursor,Hypothalamus,Hypothalamus,Human HTHpo,6.296061,-8.857345,ADORA1,1.0,0.0,0.0,0.0
HBCA,708811,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human GPe,5.7924533,-7.650091,none,0.0,0.0,0.0,0.0
HBCA,708829,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human CEN,6.973506,-9.230607,none,0.0,0.0,0.0,0.0
HBCA,708830,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human M1C,6.9474406,-8.601164,none,0.0,0.0,0.0,0.0
HBCA,708831,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human BL,6.796395,-7.8446627,none,0.0,0.0,0.0,0.0
HBCA,708849,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1C-CA3C,6.762256,-8.666164,none,0.0,0.0,0.0,0.0
HBCA,708875,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A35r,5.8926435,-8.858572,none,0.0,0.0,0.0,0.0
HBCA,708899,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.657324,-8.500922,none,0.0,0.0,0.0,0.0
HBCA,708902,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal forebrain,Human SI,6.7915454,-9.448316,none,0.0,0.0,0.0,0.0
HBCA,709026,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human DGU-CA4Upy,6.4829493,-8.830236,ADORA1,2.0,0.0,0.0,0.0
HBCA,709042,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A29-A30,5.7648954,-6.650339,ADORA1,1.0,0.0,0.0,0.0
HBCA,709065,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A23,6.5001245,-7.232764,none,0.0,0.0,0.0,0.0
HBCA,709077,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A44-A45,5.9817142,-7.9855695,none,0.0,0.0,0.0,0.0
HBCA,709085,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human M1C,6.118301,-7.5326586,none,0.0,0.0,0.0,0.0
HBCA,709111,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Amygdaloid complex,Human La,6.073624,-7.054515,none,0.0,0.0,0.0,0.0
HBCA,709126,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human Ig,5.7952924,-7.3982644,none,0.0,0.0,0.0,0.0
HBCA,709161,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,6.979685,-9.013657,none,0.0,0.0,0.0,0.0
HBCA,709184,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A46,5.9562507,-8.343991,ADORA1,1.0,0.0,0.0,0.0
HBCA,709190,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Claustrum,Human Cla,6.696716,-9.576789,none,0.0,0.0,0.0,0.0
HBCA,709202,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,5.801928,-7.917219,none,0.0,0.0,0.0,0.0
HBCA,709214,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,5.654537,-6.9731383,none,0.0,0.0,0.0,0.0
HBCA,709254,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A25,6.4866366,-8.725223,ADORA1,1.0,0.0,0.0,0.0
HBCA,709312,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A13,5.9353433,-7.101292,none,0.0,0.0,0.0,0.0
HBCA,709317,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human Sub,6.399661,-7.8573546,none,0.0,0.0,0.0,0.0
HBCA,709321,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.5827475,-9.161419,none,0.0,0.0,0.0,0.0
HBCA,709364,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A29-A30,5.746811,-6.3841496,none,0.0,0.0,0.0,0.0
HBCA,709365,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human CaB,6.794313,-8.6631775,ADORA1,1.0,0.0,0.0,0.0
HBCA,709419,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA3R,6.3693585,-8.797683,none,0.0,0.0,0.0,0.0
HBCA,709443,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A23,6.094141,-6.94549,none,0.0,0.0,0.0,0.0
HBCA,709446,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human GPe,5.4175835,-6.8889055,none,0.0,0.0,0.0,0.0
HBCA,709475,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A23,6.008717,-6.7427635,ADORA1,1.0,0.0,0.0,0.0
HBCA,709476,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A23,5.619956,-6.7076273,none,0.0,0.0,0.0,0.0
HBCA,709492,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human LEC,6.635013,-7.9397216,ADORA2A,0.0,3.0,0.0,0.0
HBCA,709500,oligodendrocyte precursor cell,,spinal cord,,Oligodendrocyte precursor,Spinal cord,Spinal cord,Human SpC,5.9588704,-8.985928,none,0.0,0.0,0.0,0.0
HBCA,709536,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V1C,5.695697,-8.304914,none,0.0,0.0,0.0,0.0
HBCA,709633,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A46,5.4534116,-8.042871,none,0.0,0.0,0.0,0.0
HBCA,709663,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A23,6.866328,-8.772311,none,0.0,0.0,0.0,0.0
HBCA,709670,oligodendrocyte precursor cell,,thalamic complex,,Oligodendrocyte precursor,Thalamus,Thalamus,Human VLN,6.6614056,-9.0354805,none,0.0,0.0,0.0,0.0
HBCA,709687,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.911432,-7.60917,none,0.0,0.0,0.0,0.0
HBCA,709691,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human CaB,6.157552,-8.921885,none,0.0,0.0,0.0,0.0
HBCA,709741,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V1C,5.6832013,-7.2768145,none,0.0,0.0,0.0,0.0
HBCA,709749,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V2,5.613342,-7.917799,none,0.0,0.0,0.0,0.0
HBCA,709796,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human Sub,6.157555,-7.2622705,none,0.0,0.0,0.0,0.0
HBCA,709834,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V2,5.162739,-7.920157,none,0.0,0.0,0.0,0.0
HBCA,709850,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,6.4465013,-9.856263,none,0.0,0.0,0.0,0.0
HBCA,709912,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human DGU-CA4Upy,6.8119593,-9.479846,none,0.0,0.0,0.0,0.0
HBCA,709922,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human A32,5.766449,-8.257003,ADORA1,1.0,0.0,0.0,0.0
HBCA,709942,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal forebrain,Human SEP,6.166407,-6.968727,none,0.0,0.0,0.0,0.0
HBCA,710013,oligodendrocyte precursor cell,,midbrain,,Oligodendrocyte precursor,Midbrain,Midbrain,Human SC,6.1990795,-6.9624453,none,0.0,0.0,0.0,0.0
HBCA,710015,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human V2,5.8408484,-8.584315,none,0.0,0.0,0.0,0.0
HBCA,710035,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA4C-DGC,5.483028,-7.2397494,ADORA1,1.0,0.0,0.0,0.0
HBCA,710064,oligodendrocyte precursor cell,,thalamic complex,,Oligodendrocyte precursor,Thalamus,Thalamus,Human ANC,6.4293356,-7.6825843,ADORA1,1.0,0.0,0.0,0.0
HBCA,710084,oligodendrocyte precursor cell,,hippocampal formation,,Oligodendrocyte precursor,Hippocampus,Hippocampus,Human CA1U,5.5218945,-8.13002,none,0.0,0.0,0.0,0.0
HBCA,710131,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,5.9424577,-7.6115384,ADORA1,1.0,0.0,0.0,0.0
HBCA,710150,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Claustrum,Human Cla,6.0467505,-8.637514,none,0.0,0.0,0.0,0.0
HBCA,710152,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human FI,7.0784597,-8.614076,none,0.0,0.0,0.0,0.0
HBCA,710192,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.213236,-7.5558357,none,0.0,0.0,0.0,0.0
HBCA,710208,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,6.467709,-8.361878,none,0.0,0.0,0.0,0.0
HBCA,710254,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human MTG,5.081282,-7.679713,none,0.0,0.0,0.0,0.0
HBCA,710292,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human GPe,6.034184,-7.2991304,none,0.0,0.0,0.0,0.0
HBCA,710293,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.294334,-7.632559,ADORA1,2.0,0.0,0.0,0.0
HBCA,710314,oligodendrocyte precursor cell,,cerebral nuclei,,Oligodendrocyte precursor,Cerebral nuclei,Basal nuclei,Human CaB,7.107573,-9.374437,ADORA1,2.0,1.0,0.0,0.0
HBCA,710340,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.7701592,-8.170292,none,0.0,0.0,0.0,0.0
HBCA,710368,oligodendrocyte precursor cell,,cerebral cortex,,Oligodendrocyte precursor,Cerebral cortex,Cerebral cortex,Human STG,5.2491956,-7.4803643,none,0.0,0.0,0.0,0.0
